person,personLabel,category,property,propertyLabel,startYear,profession,professionLabel,sitelinks,dateCreated,dateModified
http://www.wikidata.org/entity/Q7311,Giacomo Puccini,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1876,http://www.wikidata.org/entity/Q82955,politician,138,,2024-12-08T17:41:22Z
http://www.wikidata.org/entity/Q352,Adolf Hitler,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1914,http://www.wikidata.org/entity/Q82955,politician,312,,2024-12-09T14:39:45Z
http://www.wikidata.org/entity/Q12927,Marine Le Pen,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,2011,http://www.wikidata.org/entity/Q82955,politician,115,,2024-12-05T08:33:48Z
http://www.wikidata.org/entity/Q5208,Huang Xianfan,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1954,http://www.wikidata.org/entity/Q82955,politician,173,,2024-12-01T07:31:15Z
http://www.wikidata.org/entity/Q23559,Benito Mussolini,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1902,http://www.wikidata.org/entity/Q82955,politician,196,,2024-12-08T03:28:00Z
http://www.wikidata.org/entity/Q23685,Jimmy Carter,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1946,http://www.wikidata.org/entity/Q82955,politician,186,,2024-12-09T00:02:25Z
http://www.wikidata.org/entity/Q1316,Saddam Hussein,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1957,http://www.wikidata.org/entity/Q82955,politician,163,,2024-12-07T09:14:12Z
http://www.wikidata.org/entity/Q16285,Mario Benedetti,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1943,http://www.wikidata.org/entity/Q82955,politician,46,,2024-12-08T03:26:29Z
http://www.wikidata.org/entity/Q9696,John F. Kennedy,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1941,http://www.wikidata.org/entity/Q82955,politician,243,,2024-12-08T03:25:31Z
http://www.wikidata.org/entity/Q6338,Olga Rypakova,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,2001,http://www.wikidata.org/entity/Q82955,politician,35,,2024-11-05T12:47:13Z
http://www.wikidata.org/entity/Q9960,Ronald Reagan,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1937,http://www.wikidata.org/entity/Q82955,politician,306,,2024-12-08T03:25:35Z
http://www.wikidata.org/entity/Q2190,Coluche,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1969,http://www.wikidata.org/entity/Q82955,politician,49,,2024-12-08T03:19:46Z
http://www.wikidata.org/entity/Q6379,Sandra Perković,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,2009,http://www.wikidata.org/entity/Q82955,politician,42,,2024-10-23T17:56:25Z
http://www.wikidata.org/entity/Q11270,Fulgencio Batista,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1921,http://www.wikidata.org/entity/Q82955,politician,87,,2024-11-30T14:44:57Z
http://www.wikidata.org/entity/Q1254,Kofi Annan,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1997,http://www.wikidata.org/entity/Q82955,politician,174,,2024-12-07T21:10:31Z
http://www.wikidata.org/entity/Q70992,Werner von Blomberg,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1897,http://www.wikidata.org/entity/Q82955,politician,43,,2024-11-09T19:29:13Z
http://www.wikidata.org/entity/Q77111,Friedrich Jeckeln,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1914,http://www.wikidata.org/entity/Q82955,politician,28,,2024-12-07T04:44:42Z
http://www.wikidata.org/entity/Q78521,Franz Conrad von Hötzendorf,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1820,http://www.wikidata.org/entity/Q82955,politician,42,,2024-11-15T03:28:32Z
http://www.wikidata.org/entity/Q72775,Theodor Hoffmann,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1956,http://www.wikidata.org/entity/Q82955,politician,17,,2024-10-26T12:46:01Z
http://www.wikidata.org/entity/Q79132,Rudolf Stöger-Steiner von Steinstätten,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1878,http://www.wikidata.org/entity/Q82955,politician,16,,2024-11-07T11:19:35Z
http://www.wikidata.org/entity/Q77226,Bernhard Kellermann,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1904,http://www.wikidata.org/entity/Q82955,politician,27,,2024-12-08T04:25:41Z
http://www.wikidata.org/entity/Q71536,Gustav Krukenberg,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1907,http://www.wikidata.org/entity/Q82955,politician,13,,2024-10-13T15:08:52Z
http://www.wikidata.org/entity/Q75004,Pilar Mercedes Miró Romero,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1976,http://www.wikidata.org/entity/Q82955,politician,18,,2024-12-08T04:18:50Z
http://www.wikidata.org/entity/Q76984,Julius Streicher,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1929,http://www.wikidata.org/entity/Q82955,politician,57,,2024-10-24T03:22:01Z
http://www.wikidata.org/entity/Q78790,Moritz von Auffenberg,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1871,http://www.wikidata.org/entity/Q82955,politician,18,,2024-11-07T11:18:20Z
http://www.wikidata.org/entity/Q76333,Try Sutrisno,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1959,http://www.wikidata.org/entity/Q82955,politician,14,,2024-10-23T01:15:00Z
http://www.wikidata.org/entity/Q77589,Dolly Buster,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1988,http://www.wikidata.org/entity/Q82955,politician,21,,2024-10-14T20:41:30Z
http://www.wikidata.org/entity/Q78654,Eduard Clam-Gallas,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1823,http://www.wikidata.org/entity/Q82955,politician,13,,2024-09-14T11:50:33Z
http://www.wikidata.org/entity/Q76311,Semen Bogdanov,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1918,http://www.wikidata.org/entity/Q82955,politician,20,,2024-10-08T07:52:51Z
http://www.wikidata.org/entity/Q78931,Franz Stangl,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1931,http://www.wikidata.org/entity/Q82955,politician,35,,2024-10-24T03:48:32Z
http://www.wikidata.org/entity/Q78645,Maria Mandel,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1938,http://www.wikidata.org/entity/Q82955,politician,28,,2024-11-29T01:32:34Z
http://www.wikidata.org/entity/Q70605,Vermin Supreme,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1984,http://www.wikidata.org/entity/Q82955,politician,23,,2024-11-10T02:04:34Z
http://www.wikidata.org/entity/Q77101,Ludwig Stumpfegger,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1933,http://www.wikidata.org/entity/Q82955,politician,28,,2024-10-24T03:23:29Z
http://www.wikidata.org/entity/Q69382,Gustav Knuth,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1935,http://www.wikidata.org/entity/Q82955,politician,19,,2024-12-08T04:10:40Z
http://www.wikidata.org/entity/Q72477,Ferdinand von Miller,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1835,http://www.wikidata.org/entity/Q82955,politician,11,,2024-12-08T04:15:58Z
http://www.wikidata.org/entity/Q76992,Jürgen Stroop,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1914,http://www.wikidata.org/entity/Q82955,politician,29,,2024-12-08T04:24:25Z
http://www.wikidata.org/entity/Q76361,Wilhelm Keitel,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1901,http://www.wikidata.org/entity/Q82955,politician,72,,2024-12-08T17:36:07Z
http://www.wikidata.org/entity/Q71802,Julian Scherner,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1932,http://www.wikidata.org/entity/Q82955,politician,12,,2024-11-15T05:08:04Z
http://www.wikidata.org/entity/Q70618,Harry Graf Kessler,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1883,http://www.wikidata.org/entity/Q82955,politician,15,,2024-12-08T04:12:30Z
http://www.wikidata.org/entity/Q76215,Albert Bormann,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1931,http://www.wikidata.org/entity/Q82955,politician,20,,2024-10-24T03:13:10Z
http://www.wikidata.org/entity/Q80135,Dmitri Shostakovich,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1919,http://www.wikidata.org/entity/Q82955,politician,99,,2024-12-08T04:33:57Z
http://www.wikidata.org/entity/Q72515,Kodama Gentarō,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1881,http://www.wikidata.org/entity/Q82955,politician,21,,2024-08-29T12:46:23Z
http://www.wikidata.org/entity/Q76723,Maurice de Saxe,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1708,http://www.wikidata.org/entity/Q82955,politician,43,,2024-12-08T17:23:31Z
http://www.wikidata.org/entity/Q70707,Ludwig Fischer,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1939,http://www.wikidata.org/entity/Q82955,politician,21,,2024-10-24T02:27:38Z
http://www.wikidata.org/entity/Q73407,Kurt von Morgen,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1878,http://www.wikidata.org/entity/Q82955,politician,12,,2024-10-26T12:48:14Z
http://www.wikidata.org/entity/Q69884,Eric Muhsfeldt,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1940,http://www.wikidata.org/entity/Q82955,politician,13,,2024-12-03T17:09:43Z
http://www.wikidata.org/entity/Q77416,Remus von Woyrsch,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1871,http://www.wikidata.org/entity/Q82955,politician,20,,2024-11-21T18:59:06Z
http://www.wikidata.org/entity/Q77622,Adam Gottlob Moltke,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1730,http://www.wikidata.org/entity/Q82955,politician,19,,2024-11-29T00:17:41Z
http://www.wikidata.org/entity/Q76883,Ernst vom Rath,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1932,http://www.wikidata.org/entity/Q82955,politician,29,,2024-10-26T14:04:36Z
http://www.wikidata.org/entity/Q76534,Stefan Heym,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1938,http://www.wikidata.org/entity/Q82955,politician,33,,2024-12-08T04:23:05Z
http://www.wikidata.org/entity/Q78781,Viktor Dankl von Krasnik,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1870,http://www.wikidata.org/entity/Q82955,politician,20,,2024-10-24T03:46:44Z
http://www.wikidata.org/entity/Q69978,Alfred Wünnenberg,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1913,http://www.wikidata.org/entity/Q82955,politician,17,,2024-11-29T02:00:44Z
http://www.wikidata.org/entity/Q78702,"Alexander von Mensdorff-Pouilly, Prince Dietrichstein von Nicolsburg",Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1829,http://www.wikidata.org/entity/Q82955,politician,14,,2024-11-03T19:14:21Z
http://www.wikidata.org/entity/Q77383,Dominikus Zimmermann,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1700,http://www.wikidata.org/entity/Q82955,politician,23,,2024-10-13T10:04:43Z
http://www.wikidata.org/entity/Q73063,Bernhard von Lindenau,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1800,http://www.wikidata.org/entity/Q82955,politician,13,,2024-12-08T19:00:58Z
http://www.wikidata.org/entity/Q76127,Sukarno,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1925,http://www.wikidata.org/entity/Q82955,politician,117,,2024-11-10T03:53:26Z
http://www.wikidata.org/entity/Q76306,Umar Wirahadikusumah,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1943,http://www.wikidata.org/entity/Q82955,politician,15,,2024-11-17T06:34:47Z
http://www.wikidata.org/entity/Q75853,Jorge Rafael Videla,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1942,http://www.wikidata.org/entity/Q82955,politician,73,,2024-11-25T20:16:44Z
http://www.wikidata.org/entity/Q69907,Hans von Tschammer und Osten,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1907,http://www.wikidata.org/entity/Q82955,politician,14,,2024-12-08T16:26:37Z
http://www.wikidata.org/entity/Q73382,Moritz von Bissing,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1865,http://www.wikidata.org/entity/Q82955,politician,13,,2024-10-13T15:12:27Z
http://www.wikidata.org/entity/Q73429,Berthold von Deimling,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1871,http://www.wikidata.org/entity/Q82955,politician,12,,2024-10-26T12:48:18Z
http://www.wikidata.org/entity/Q80847,"Fernando Álvarez de Toledo, 3rd Duke of Alba",Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1522,http://www.wikidata.org/entity/Q82955,politician,48,,2024-12-08T18:13:10Z
http://www.wikidata.org/entity/Q76975,Rudolf Höss,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1934,http://www.wikidata.org/entity/Q82955,politician,53,,2024-12-01T19:27:52Z
http://www.wikidata.org/entity/Q70892,Ulrik Frederik Gyldenløve,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1655,http://www.wikidata.org/entity/Q82955,politician,17,,2024-10-13T15:07:01Z
http://www.wikidata.org/entity/Q71332,Hermann von Hanneken,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1908,http://www.wikidata.org/entity/Q82955,politician,12,,2024-09-23T01:24:40Z
http://www.wikidata.org/entity/Q77447,Friedrich Wolf,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1917,http://www.wikidata.org/entity/Q82955,politician,24,,2024-12-08T04:26:30Z
http://www.wikidata.org/entity/Q73030,Walther Bronsart von Schellendorff,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1852,http://www.wikidata.org/entity/Q82955,politician,11,,2024-10-13T15:11:44Z
http://www.wikidata.org/entity/Q75911,"Josias, Hereditary Prince of Waldeck and Pyrmont",Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1914,http://www.wikidata.org/entity/Q82955,politician,20,,2024-11-30T14:32:23Z
http://www.wikidata.org/entity/Q76317,Sudharmono,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1945,http://www.wikidata.org/entity/Q82955,politician,15,,2024-10-27T06:54:19Z
http://www.wikidata.org/entity/Q76508,"Emanuele Filiberto I, Duke of Savoy",Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1553,http://www.wikidata.org/entity/Q82955,politician,39,,2024-10-13T15:18:52Z
http://www.wikidata.org/entity/Q123987,Prince Sadruddin Aga Khan,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1950,http://www.wikidata.org/entity/Q82955,politician,20,,2024-11-23T16:57:06Z
http://www.wikidata.org/entity/Q128967,Edward Heath,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1941,http://www.wikidata.org/entity/Q82955,politician,79,,2024-12-05T22:17:11Z
http://www.wikidata.org/entity/Q152025,Bernard Montgomery,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1908,http://www.wikidata.org/entity/Q82955,politician,83,,2024-12-05T19:28:31Z
http://www.wikidata.org/entity/Q131691,"Arthur Wellesley, 1st Duke of Wellington",Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1787,http://www.wikidata.org/entity/Q82955,politician,97,,2024-12-07T23:56:49Z
http://www.wikidata.org/entity/Q154759,Sven Hedin,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1880,http://www.wikidata.org/entity/Q82955,politician,56,,2024-12-08T17:55:31Z
http://www.wikidata.org/entity/Q127318,George III of Great Britain,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1760,http://www.wikidata.org/entity/Q82955,politician,102,,2024-12-05T09:44:44Z
http://www.wikidata.org/entity/Q149455,Khaled Ali,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1995,http://www.wikidata.org/entity/Q82955,politician,12,,2024-11-16T14:16:12Z
http://www.wikidata.org/entity/Q126656,Ivan Paskevich,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1800,http://www.wikidata.org/entity/Q82955,politician,38,,2024-12-02T08:55:05Z
http://www.wikidata.org/entity/Q140738,Ivan Okhlobystin,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1983,http://www.wikidata.org/entity/Q82955,politician,29,,2024-11-10T07:42:32Z
http://www.wikidata.org/entity/Q128888,Benjamin Ben-Eliezer,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1954,http://www.wikidata.org/entity/Q82955,politician,23,,2024-10-31T16:34:23Z
http://www.wikidata.org/entity/Q156814,Yehudi Menuhin,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1925,http://www.wikidata.org/entity/Q82955,politician,58,,2024-12-08T04:16:52Z
http://www.wikidata.org/entity/Q124617,Georgy Zhukov,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1915,http://www.wikidata.org/entity/Q82955,politician,102,,2024-10-29T11:27:32Z
http://www.wikidata.org/entity/Q150767,Benjamin Britten,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1937,http://www.wikidata.org/entity/Q82955,politician,68,,2024-12-08T04:11:29Z
http://www.wikidata.org/entity/Q155477,Levan Kobiashvili,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1994,http://www.wikidata.org/entity/Q82955,politician,31,,2024-07-24T11:16:30Z
http://www.wikidata.org/entity/Q153545,Albrecht von Wallenstein,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1604,http://www.wikidata.org/entity/Q82955,politician,53,,2024-12-08T16:56:00Z
http://www.wikidata.org/entity/Q153700,Oriana Fallaci,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1958,http://www.wikidata.org/entity/Q82955,politician,75,,2024-12-08T04:13:57Z
http://www.wikidata.org/entity/Q154438,Franz Grillparzer,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1811,http://www.wikidata.org/entity/Q82955,politician,62,,2024-12-08T04:14:49Z
http://www.wikidata.org/entity/Q151608,Claudio Abbado,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1959,http://www.wikidata.org/entity/Q82955,politician,64,,2024-12-08T04:11:50Z
http://www.wikidata.org/entity/Q124904,Johann Rudolf Huber,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1683,http://www.wikidata.org/entity/Q82955,politician,11,,2024-10-24T20:22:45Z
http://www.wikidata.org/entity/Q134165,Oscar Niemeyer,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1926,http://www.wikidata.org/entity/Q82955,politician,97,,2024-12-07T17:25:44Z
http://www.wikidata.org/entity/Q130917,Franz Six,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1930,http://www.wikidata.org/entity/Q82955,politician,19,,2024-11-01T00:23:30Z
http://www.wikidata.org/entity/Q153670,Primo Levi,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1947,http://www.wikidata.org/entity/Q82955,politician,89,,2024-12-03T20:41:05Z
http://www.wikidata.org/entity/Q156916,François Darlan,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1902,http://www.wikidata.org/entity/Q82955,politician,42,,2024-12-08T04:16:57Z
http://www.wikidata.org/entity/Q150894,Aleksandr Vasilevsky,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1915,http://www.wikidata.org/entity/Q82955,politician,57,,2024-12-02T08:43:50Z
http://www.wikidata.org/entity/Q126821,Jānis Fabriciuss,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1916,http://www.wikidata.org/entity/Q82955,politician,13,,2024-10-24T20:32:22Z
http://www.wikidata.org/entity/Q156473,Ferenc Szálasi,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1915,http://www.wikidata.org/entity/Q82955,politician,42,,2024-10-27T07:57:15Z
http://www.wikidata.org/entity/Q157632,Michael Andreas Barclay de Tolly,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1776,http://www.wikidata.org/entity/Q82955,politician,51,,2024-12-08T18:37:32Z
http://www.wikidata.org/entity/Q132589,Camilo José Cela,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1942,http://www.wikidata.org/entity/Q82955,politician,95,,2024-12-08T04:08:45Z
http://www.wikidata.org/entity/Q157068,"Louis Mountbatten, 1st Earl Mountbatten of Burma",Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1913,http://www.wikidata.org/entity/Q82955,politician,64,,2024-11-25T07:32:02Z
http://www.wikidata.org/entity/Q125133,Víctor Jara,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1959,http://www.wikidata.org/entity/Q82955,politician,57,,2024-12-08T04:04:28Z
http://www.wikidata.org/entity/Q153481,Jenna Bush Hager,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,2000,http://www.wikidata.org/entity/Q82955,politician,24,,2024-11-22T04:03:56Z
http://www.wikidata.org/entity/Q156844,Getúlio Vargas,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1898,http://www.wikidata.org/entity/Q82955,politician,77,,2024-11-18T18:01:51Z
http://www.wikidata.org/entity/Q128764,Aimable Pélissier,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1818,http://www.wikidata.org/entity/Q82955,politician,23,,2024-11-15T04:00:33Z
http://www.wikidata.org/entity/Q129119,Ruslana Lyzhychko,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1993,http://www.wikidata.org/entity/Q82955,politician,73,,2024-11-09T14:31:16Z
http://www.wikidata.org/entity/Q142141,Mikhail Tukhachevsky,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1914,http://www.wikidata.org/entity/Q82955,politician,60,,2024-10-13T17:19:40Z
http://www.wikidata.org/entity/Q128995,Anthony Eden,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1914,http://www.wikidata.org/entity/Q82955,politician,94,,2024-12-01T15:05:37Z
http://www.wikidata.org/entity/Q155164,Imran Khan,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1971,http://www.wikidata.org/entity/Q82955,politician,96,,2024-12-01T09:47:24Z
http://www.wikidata.org/entity/Q127868,M. G. Ramachandran,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1935,http://www.wikidata.org/entity/Q82955,politician,37,,2024-10-30T09:58:52Z
http://www.wikidata.org/entity/Q153500,Joseph Radetzky von Radetz,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1785,http://www.wikidata.org/entity/Q82955,politician,48,,2024-10-26T22:06:16Z
http://www.wikidata.org/entity/Q151414,George Marshall,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1902,http://www.wikidata.org/entity/Q82955,politician,100,,2024-11-22T04:00:51Z
http://www.wikidata.org/entity/Q132345,Shinzō Abe,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1993,http://www.wikidata.org/entity/Q82955,politician,162,,2024-11-25T08:35:00Z
http://www.wikidata.org/entity/Q154545,Léopold Sédar Senghor,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1935,http://www.wikidata.org/entity/Q82955,politician,86,,2024-12-08T04:14:54Z
http://www.wikidata.org/entity/Q144615,Zakaria Mohieddin,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1938,http://www.wikidata.org/entity/Q82955,politician,16,,2024-10-28T10:03:06Z
http://www.wikidata.org/entity/Q155457,Eduard von Böhm-Ermolli,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1875,http://www.wikidata.org/entity/Q82955,politician,36,,2024-10-13T08:03:45Z
http://www.wikidata.org/entity/Q150688,Porfirio Díaz,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1854,http://www.wikidata.org/entity/Q82955,politician,75,,2024-11-22T04:00:11Z
