person,personLabel,category,property,propertyLabel,value,currency,currencyLabel,profession,professionLabel,sitelinks,dateCreated,dateModified
http://www.wikidata.org/entity/Q24250858,Geraldine Roman,Personalities,http://www.wikidata.org/prop/direct/P2218,http://www.wikidata.org/prop/direct/P2218,36447108,http://www.wikidata.org/entity/Q17193,Philippine peso,http://www.wikidata.org/entity/Q82955,politician,13,,2024-11-25T03:27:35Z
http://www.wikidata.org/entity/Q263322,Elaine Chao,Personalities,http://www.wikidata.org/prop/direct/P2218,http://www.wikidata.org/prop/direct/P2218,24000000,http://www.wikidata.org/entity/Q17193,Philippine peso,http://www.wikidata.org/entity/Q82955,politician,40,,2024-11-02T16:32:42Z
http://www.wikidata.org/entity/Q970272,Ron Johnson,Personalities,http://www.wikidata.org/prop/direct/P2218,http://www.wikidata.org/prop/direct/P2218,36000000,http://www.wikidata.org/entity/Q17193,Philippine peso,http://www.wikidata.org/entity/Q82955,politician,30,,2024-11-13T16:26:03Z
http://www.wikidata.org/entity/Q982749,Valeriy Khoroshkovskyi,Personalities,http://www.wikidata.org/prop/direct/P2218,http://www.wikidata.org/prop/direct/P2218,300000000,http://www.wikidata.org/entity/Q17193,Philippine peso,http://www.wikidata.org/entity/Q82955,politician,13,,2024-10-23T11:50:59Z
http://www.wikidata.org/entity/Q57282,Jacob Zuma,Personalities,http://www.wikidata.org/prop/direct/P2218,http://www.wikidata.org/prop/direct/P2218,20000000,http://www.wikidata.org/entity/Q17193,Philippine peso,http://www.wikidata.org/entity/Q82955,politician,102,,2024-11-20T00:47:07Z
http://www.wikidata.org/entity/Q717154,Joseph R. Davis,Personalities,http://www.wikidata.org/prop/direct/P2218,http://www.wikidata.org/prop/direct/P2218,56900,http://www.wikidata.org/entity/Q17193,Philippine peso,http://www.wikidata.org/entity/Q82955,politician,12,,2024-11-21T18:06:36Z
http://www.wikidata.org/entity/Q26702,"Armand-Jean du Plessis, duc de Richelieu",Personalities,http://www.wikidata.org/prop/direct/P2218,http://www.wikidata.org/prop/direct/P2218,20000000,http://www.wikidata.org/entity/Q17193,Philippine peso,http://www.wikidata.org/entity/Q82955,politician,105,,2024-12-08T03:29:10Z
http://www.wikidata.org/entity/Q266119,James McHenry,Personalities,http://www.wikidata.org/prop/direct/P2218,http://www.wikidata.org/prop/direct/P2218,87821.37,http://www.wikidata.org/entity/Q17193,Philippine peso,http://www.wikidata.org/entity/Q82955,politician,22,,2024-10-28T22:26:53Z
http://www.wikidata.org/entity/Q318493,Najib Mikati,Personalities,http://www.wikidata.org/prop/direct/P2218,http://www.wikidata.org/prop/direct/P2218,345000000,http://www.wikidata.org/entity/Q17193,Philippine peso,http://www.wikidata.org/entity/Q82955,politician,56,,2024-12-09T04:09:24Z
http://www.wikidata.org/entity/Q935734,Jared Polis,Personalities,http://www.wikidata.org/prop/direct/P2218,http://www.wikidata.org/prop/direct/P2218,313600000,http://www.wikidata.org/entity/Q17193,Philippine peso,http://www.wikidata.org/entity/Q82955,politician,32,,2024-11-14T23:16:08Z
http://www.wikidata.org/entity/Q57794,Bidzina Ivanishvili,Personalities,http://www.wikidata.org/prop/direct/P2218,http://www.wikidata.org/prop/direct/P2218,1020000,http://www.wikidata.org/entity/Q17193,Philippine peso,http://www.wikidata.org/entity/Q82955,politician,53,,2024-12-09T08:00:28Z
http://www.wikidata.org/entity/Q299574,Anwar Ibrahim,Personalities,http://www.wikidata.org/prop/direct/P2218,http://www.wikidata.org/prop/direct/P2218,11170000,http://www.wikidata.org/entity/Q17193,Philippine peso,http://www.wikidata.org/entity/Q82955,politician,60,,2024-11-20T13:22:47Z
http://www.wikidata.org/entity/Q232538,Patty Duke,Personalities,http://www.wikidata.org/prop/direct/P2218,http://www.wikidata.org/prop/direct/P2218,10000000,http://www.wikidata.org/entity/Q17193,Philippine peso,http://www.wikidata.org/entity/Q82955,politician,55,,2024-11-30T12:11:22Z
http://www.wikidata.org/entity/Q1058,Narendra Modi,Personalities,http://www.wikidata.org/prop/direct/P2218,http://www.wikidata.org/prop/direct/P2218,391937,http://www.wikidata.org/entity/Q17193,Philippine peso,http://www.wikidata.org/entity/Q82955,politician,165,,2024-11-23T18:44:49Z
http://www.wikidata.org/entity/Q2665468,Dwight Morrow,Personalities,http://www.wikidata.org/prop/direct/P2218,http://www.wikidata.org/prop/direct/P2218,10000000,http://www.wikidata.org/entity/Q17193,Philippine peso,http://www.wikidata.org/entity/Q82955,politician,16,,2024-10-25T19:08:42Z
http://www.wikidata.org/entity/Q970272,Ron Johnson,Personalities,http://www.wikidata.org/prop/direct/P2218,http://www.wikidata.org/prop/direct/P2218,39230000,http://www.wikidata.org/entity/Q17193,Philippine peso,http://www.wikidata.org/entity/Q82955,politician,30,,2024-11-13T16:26:03Z
http://www.wikidata.org/entity/Q65126,Gregor Gysi,Personalities,http://www.wikidata.org/prop/direct/P2218,http://www.wikidata.org/prop/direct/P2218,13000000,http://www.wikidata.org/entity/Q17193,Philippine peso,http://www.wikidata.org/entity/Q82955,politician,38,,2024-12-08T04:03:19Z
http://www.wikidata.org/entity/Q855252,Bhumibol Adulyadej,Personalities,http://www.wikidata.org/prop/direct/P2218,http://www.wikidata.org/prop/direct/P2218,1000000000,http://www.wikidata.org/entity/Q201505,Cuban peso,http://www.wikidata.org/entity/Q82955,politician,143,,2024-11-21T19:55:57Z
http://www.wikidata.org/entity/Q76570207,Kelly Loeffler,Personalities,http://www.wikidata.org/prop/direct/P2218,http://www.wikidata.org/prop/direct/P2218,165000000,http://www.wikidata.org/entity/Q201505,Cuban peso,http://www.wikidata.org/entity/Q82955,politician,33,,2024-11-23T07:29:47Z
http://www.wikidata.org/entity/Q232301,Roseanne Barr,Personalities,http://www.wikidata.org/prop/direct/P2218,http://www.wikidata.org/prop/direct/P2218,80000000,http://www.wikidata.org/entity/Q201505,Cuban peso,http://www.wikidata.org/entity/Q82955,politician,44,,2024-10-24T23:52:33Z
http://www.wikidata.org/entity/Q285536,Imelda Marcos,Personalities,http://www.wikidata.org/prop/direct/P2218,http://www.wikidata.org/prop/direct/P2218,923800000,http://www.wikidata.org/entity/Q201505,Cuban peso,http://www.wikidata.org/entity/Q82955,politician,101,,2024-10-28T22:57:26Z
http://www.wikidata.org/entity/Q468048,Joel Osteen,Personalities,http://www.wikidata.org/prop/direct/P2218,http://www.wikidata.org/prop/direct/P2218,56508500,http://www.wikidata.org/entity/Q201505,Cuban peso,http://www.wikidata.org/entity/Q82955,politician,25,,2024-10-11T14:19:57Z
http://www.wikidata.org/entity/Q2537149,Mehmet Oz,Personalities,http://www.wikidata.org/prop/direct/P2218,http://www.wikidata.org/prop/direct/P2218,100000000,http://www.wikidata.org/entity/Q201505,Cuban peso,http://www.wikidata.org/entity/Q82955,politician,31,,2024-12-02T02:56:30Z
http://www.wikidata.org/entity/Q58323131,Dean Phillips,Personalities,http://www.wikidata.org/prop/direct/P2218,http://www.wikidata.org/prop/direct/P2218,77000000,http://www.wikidata.org/entity/Q201505,Cuban peso,http://www.wikidata.org/entity/Q82955,politician,24,,2024-11-20T17:43:53Z
http://www.wikidata.org/entity/Q561837,Mauricio Macri,Personalities,http://www.wikidata.org/prop/direct/P2218,http://www.wikidata.org/prop/direct/P2218,110000000,http://www.wikidata.org/entity/Q201505,Cuban peso,http://www.wikidata.org/entity/Q82955,politician,81,,2024-11-25T20:25:28Z
http://www.wikidata.org/entity/Q9000717,Lei Jun,Personalities,http://www.wikidata.org/prop/direct/P2218,http://www.wikidata.org/prop/direct/P2218,9600000000,http://www.wikidata.org/entity/Q201505,Cuban peso,http://www.wikidata.org/entity/Q82955,politician,36,,2024-10-31T09:46:30Z
