person,personLabel,category,property,propertyLabel,endYear,profession,professionLabel,sitelinks,dateCreated,dateModified
http://www.wikidata.org/entity/Q60206,Ariel Sharon,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1974,http://www.wikidata.org/entity/Q82955,politician,119,,2024-11-26T11:24:38Z
http://www.wikidata.org/entity/Q2551765,Harry Bertoia,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1974,http://www.wikidata.org/entity/Q483501,artist,11,,2024-12-07T16:19:09Z
http://www.wikidata.org/entity/Q569094,Jurandir de Freitas,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1979,http://www.wikidata.org/entity/Q82955,politician,20,,2024-03-25T22:08:34Z
http://www.wikidata.org/entity/Q309482,Naum Gabo,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1974,http://www.wikidata.org/entity/Q483501,artist,33,,2024-12-08T05:17:35Z
http://www.wikidata.org/entity/Q440121,Dave Bing,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1978,http://www.wikidata.org/entity/Q82955,politician,30,,2024-09-20T03:41:33Z
http://www.wikidata.org/entity/Q2712127,Aldo Poy,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1975,http://www.wikidata.org/entity/Q82955,politician,18,,2024-11-17T18:30:30Z
http://www.wikidata.org/entity/Q3425497,Renny Ottolina,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1978,http://www.wikidata.org/entity/Q82955,politician,11,,2024-11-07T00:00:37Z
http://www.wikidata.org/entity/Q44695,Konstantin Simonov,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1979,http://www.wikidata.org/entity/Q82955,politician,55,,2024-12-08T03:39:06Z
http://www.wikidata.org/entity/Q240623,Anita Bryant,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1977,http://www.wikidata.org/entity/Q82955,politician,28,,2024-10-25T00:31:39Z
http://www.wikidata.org/entity/Q378645,Carlo Emilio Gadda,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1979,http://www.wikidata.org/entity/Q82955,politician,34,,2024-12-08T05:54:13Z
http://www.wikidata.org/entity/Q460738,Emilio Massera,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1978,http://www.wikidata.org/entity/Q82955,politician,22,,2024-10-29T03:36:42Z
http://www.wikidata.org/entity/Q145627,John Gavin,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1981,http://www.wikidata.org/entity/Q82955,politician,34,,2024-12-02T16:31:58Z
http://www.wikidata.org/entity/Q1291799,Edward Burra,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1976,http://www.wikidata.org/entity/Q483501,artist,12,,2024-12-08T06:39:22Z
http://www.wikidata.org/entity/Q4328435,John Nash,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1977,http://www.wikidata.org/entity/Q483501,artist,13,,2024-12-02T17:11:12Z
http://www.wikidata.org/entity/Q152293,Aram Khachaturian,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1978,http://www.wikidata.org/entity/Q82955,politician,79,,2024-12-08T04:12:47Z
http://www.wikidata.org/entity/Q231861,Berenice Abbott,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1973,http://www.wikidata.org/entity/Q483501,artist,39,,2024-11-19T12:43:38Z
http://www.wikidata.org/entity/Q5816,Mao Zedong,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1976,http://www.wikidata.org/entity/Q82955,politician,221,,2024-12-08T03:21:42Z
http://www.wikidata.org/entity/Q75853,Jorge Rafael Videla,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1978,http://www.wikidata.org/entity/Q82955,politician,73,,2024-11-25T20:16:44Z
http://www.wikidata.org/entity/Q213637,Herbert Bayer,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1975,http://www.wikidata.org/entity/Q483501,artist,26,,2024-12-05T09:18:25Z
http://www.wikidata.org/entity/Q102289,Buckminster Fuller,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1974,http://www.wikidata.org/entity/Q483501,artist,85,,2024-12-08T03:26:16Z
http://www.wikidata.org/entity/Q312628,Carlo Levi,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1974,http://www.wikidata.org/entity/Q82955,politician,41,,2024-12-08T05:20:39Z
http://www.wikidata.org/entity/Q1608798,Roger Brown,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1975,http://www.wikidata.org/entity/Q82955,politician,13,,2024-11-15T18:07:38Z
http://www.wikidata.org/entity/Q1881666,Aman Andom,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1974,http://www.wikidata.org/entity/Q82955,politician,21,,2024-11-15T19:05:27Z
http://www.wikidata.org/entity/Q2552767,Petar Skansi,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1976,http://www.wikidata.org/entity/Q82955,politician,19,,2024-11-16T03:02:03Z
http://www.wikidata.org/entity/Q467150,Chaim Bar-Lev,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1972,http://www.wikidata.org/entity/Q82955,politician,22,,2024-10-27T13:32:56Z
http://www.wikidata.org/entity/Q230046,Gianni Rivera,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1979,http://www.wikidata.org/entity/Q82955,politician,55,,2024-11-17T03:00:16Z
http://www.wikidata.org/entity/Q515783,Denise René,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1978,http://www.wikidata.org/entity/Q483501,artist,11,,2024-10-27T04:19:37Z
http://www.wikidata.org/entity/Q228611,Melina Mercouri,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1977,http://www.wikidata.org/entity/Q82955,politician,55,,2024-12-09T10:26:11Z
http://www.wikidata.org/entity/Q315522,Ne Win,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1974,http://www.wikidata.org/entity/Q82955,politician,47,,2024-11-28T12:06:12Z
http://www.wikidata.org/entity/Q504025,Bill Bradley,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1977,http://www.wikidata.org/entity/Q82955,politician,32,,2024-10-27T03:59:44Z
http://www.wikidata.org/entity/Q57484,Ruth Fuchs,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1981,http://www.wikidata.org/entity/Q82955,politician,31,,2024-12-06T07:14:23Z
http://www.wikidata.org/entity/Q705585,Mário Coluna,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1972,http://www.wikidata.org/entity/Q82955,politician,28,,2024-12-05T18:34:26Z
http://www.wikidata.org/entity/Q933679,Bubusara Beyshenalieva,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1973,http://www.wikidata.org/entity/Q82955,politician,13,,2024-10-22T07:31:39Z
http://www.wikidata.org/entity/Q102289,Buckminster Fuller,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1974,http://www.wikidata.org/entity/Q901,scientist,85,,2024-12-08T03:26:16Z
http://www.wikidata.org/entity/Q267415,František Schmucker,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1979,http://www.wikidata.org/entity/Q82955,politician,15,,2024-11-17T03:41:45Z
http://www.wikidata.org/entity/Q659082,Tafari Benti,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1977,http://www.wikidata.org/entity/Q82955,politician,22,,2024-11-26T11:26:16Z
http://www.wikidata.org/entity/Q202155,Thomas Sankara,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1987,http://www.wikidata.org/entity/Q82955,politician,88,,2024-12-09T01:21:14Z
http://www.wikidata.org/entity/Q257756,Margaret Hamilton,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1982,http://www.wikidata.org/entity/Q82955,politician,33,,2024-11-19T19:54:46Z
http://www.wikidata.org/entity/Q710076,Carlo Rambaldi,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1988,http://www.wikidata.org/entity/Q483501,artist,19,,2024-12-08T07:19:07Z
http://www.wikidata.org/entity/Q151097,Henry Moore,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1986,http://www.wikidata.org/entity/Q483501,artist,62,,2024-12-08T23:27:57Z
http://www.wikidata.org/entity/Q381277,Renato Guttuso,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1987,http://www.wikidata.org/entity/Q82955,politician,29,,2024-12-08T05:55:37Z
http://www.wikidata.org/entity/Q31082,Florence Griffith Joyner,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1988,http://www.wikidata.org/entity/Q2066131,athlete,55,,2024-11-30T11:58:57Z
http://www.wikidata.org/entity/Q381277,Renato Guttuso,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1987,http://www.wikidata.org/entity/Q483501,artist,29,,2024-12-08T05:55:37Z
http://www.wikidata.org/entity/Q277356,Sergei Gerasimov,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1985,http://www.wikidata.org/entity/Q82955,politician,36,,2024-12-08T05:13:03Z
http://www.wikidata.org/entity/Q153670,Primo Levi,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1987,http://www.wikidata.org/entity/Q82955,politician,89,,2024-12-03T20:41:05Z
http://www.wikidata.org/entity/Q2635383,Leonardo Véliz,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1982,http://www.wikidata.org/entity/Q82955,politician,17,,2024-10-07T23:48:34Z
http://www.wikidata.org/entity/Q1619365,Tom McMillen,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1986,http://www.wikidata.org/entity/Q82955,politician,16,,2024-11-23T19:15:12Z
http://www.wikidata.org/entity/Q152384,Joan Miró,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1983,http://www.wikidata.org/entity/Q483501,artist,102,,2024-12-08T04:12:50Z
http://www.wikidata.org/entity/Q373635,Rahimuddin Khan,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1987,http://www.wikidata.org/entity/Q82955,politician,14,,2024-09-21T00:16:38Z
http://www.wikidata.org/entity/Q170076,Jean Dubuffet,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1985,http://www.wikidata.org/entity/Q483501,artist,66,,2024-12-08T18:11:13Z
http://www.wikidata.org/entity/Q714776,Rashid Behbudov,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1989,http://www.wikidata.org/entity/Q82955,politician,32,,2024-12-01T11:31:50Z
http://www.wikidata.org/entity/Q454901,Larysa Hienijuš,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1983,http://www.wikidata.org/entity/Q82955,politician,25,,2024-05-19T05:22:57Z
http://www.wikidata.org/entity/Q2566671,Valdis Valters,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1989,http://www.wikidata.org/entity/Q82955,politician,15,,2024-11-16T03:16:47Z
http://www.wikidata.org/entity/Q1281683,John Alexander,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1985,http://www.wikidata.org/entity/Q82955,politician,17,,2024-12-09T04:21:51Z
http://www.wikidata.org/entity/Q581763,Graham Sutherland,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1980,http://www.wikidata.org/entity/Q483501,artist,24,,2024-12-08T06:56:09Z
http://www.wikidata.org/entity/Q2714985,Jorge Anaya,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1982,http://www.wikidata.org/entity/Q82955,politician,14,,2024-11-03T18:15:58Z
http://www.wikidata.org/entity/Q152534,Alfredo Stroessner,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1989,http://www.wikidata.org/entity/Q82955,politician,67,,2024-11-11T11:34:08Z
http://www.wikidata.org/entity/Q529479,Jozef Adamec,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1980,http://www.wikidata.org/entity/Q2066131,athlete,27,,2024-11-17T03:43:39Z
http://www.wikidata.org/entity/Q193300,Osamu Tezuka,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1988,http://www.wikidata.org/entity/Q483501,artist,64,,2024-12-08T04:34:10Z
http://www.wikidata.org/entity/Q67637,Konrad Wolf,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1982,http://www.wikidata.org/entity/Q82955,politician,21,,2024-12-08T04:08:09Z
http://www.wikidata.org/entity/Q106113,Ilie Năstase,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1985,http://www.wikidata.org/entity/Q82955,politician,50,,2024-11-09T16:26:14Z
http://www.wikidata.org/entity/Q365524,Rafael Eitan,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1983,http://www.wikidata.org/entity/Q82955,politician,23,,2024-10-29T00:26:15Z
http://www.wikidata.org/entity/Q709867,Li Keran,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1989,http://www.wikidata.org/entity/Q483501,artist,14,,2024-10-13T23:05:54Z
http://www.wikidata.org/entity/Q124993,Leopoldo Fortunato Galtieri,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1982,http://www.wikidata.org/entity/Q82955,politician,54,,2024-10-04T22:01:53Z
http://www.wikidata.org/entity/Q2190,Coluche,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1986,http://www.wikidata.org/entity/Q82955,politician,49,,2024-12-08T03:19:46Z
http://www.wikidata.org/entity/Q570353,Reg Butler,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1983,http://www.wikidata.org/entity/Q483501,artist,11,,2024-12-08T06:54:13Z
http://www.wikidata.org/entity/Q6148297,Jamuna,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1983,http://www.wikidata.org/entity/Q82955,politician,18,,2024-07-04T09:58:43Z
http://www.wikidata.org/entity/Q380695,Kunishige Kamamoto,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1984,http://www.wikidata.org/entity/Q82955,politician,61,,2024-08-31T01:32:40Z
http://www.wikidata.org/entity/Q463639,Ana Mendieta,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1985,http://www.wikidata.org/entity/Q483501,artist,23,,2024-12-06T15:56:42Z
http://www.wikidata.org/entity/Q313996,Roberto Eduardo Viola,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1981,http://www.wikidata.org/entity/Q82955,politician,37,,2024-10-28T23:35:20Z
http://www.wikidata.org/entity/Q239728,Mima Jaušovec,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1988,http://www.wikidata.org/entity/Q82955,politician,29,,2024-10-25T00:28:05Z
http://www.wikidata.org/entity/Q281637,Ben Nicholson,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1982,http://www.wikidata.org/entity/Q483501,artist,24,,2024-12-08T05:13:19Z
http://www.wikidata.org/entity/Q2622363,Alfredo Mayo,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1985,http://www.wikidata.org/entity/Q82955,politician,11,,2024-09-19T19:05:04Z
http://www.wikidata.org/entity/Q463639,Ana Mendieta,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1985,http://www.wikidata.org/entity/Q2066131,athlete,23,,2024-12-06T15:56:42Z
http://www.wikidata.org/entity/Q5444,Pietro Mennea,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1988,http://www.wikidata.org/entity/Q82955,politician,44,,2024-11-12T10:31:10Z
http://www.wikidata.org/entity/Q745528,Claude Aveline,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1985,http://www.wikidata.org/entity/Q82955,politician,25,,2024-12-03T23:48:21Z
http://www.wikidata.org/entity/Q102108,Alan Lee,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1986,http://www.wikidata.org/entity/Q483501,artist,28,,2024-11-08T17:38:29Z
http://www.wikidata.org/entity/Q2243408,Emilio Greco,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1983,http://www.wikidata.org/entity/Q483501,artist,12,,2024-12-05T09:18:52Z
http://www.wikidata.org/entity/Q617809,Vladimir Gutsaev,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1986,http://www.wikidata.org/entity/Q82955,politician,15,,2024-12-03T20:31:59Z
http://www.wikidata.org/entity/Q3087750,Rubaba Muradova,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1983,http://www.wikidata.org/entity/Q483501,artist,11,,2024-09-12T05:34:45Z
http://www.wikidata.org/entity/Q312786,Robert Mapplethorpe,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1989,http://www.wikidata.org/entity/Q483501,artist,34,,2024-12-01T04:09:48Z
http://www.wikidata.org/entity/Q590936,Elizabeth Shippen Green,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1999,http://www.wikidata.org/entity/Q483501,artist,11,,2024-11-02T22:09:51Z
http://www.wikidata.org/entity/Q324082,Karel Nováček,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1996,http://www.wikidata.org/entity/Q2066131,athlete,23,,2024-10-13T11:07:35Z
http://www.wikidata.org/entity/Q1284141,Miguel Ángel Blanco,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1997,http://www.wikidata.org/entity/Q82955,politician,14,,2024-11-27T19:37:20Z
http://www.wikidata.org/entity/Q250293,Donald Judd,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1994,http://www.wikidata.org/entity/Q483501,artist,32,,2024-12-08T05:01:41Z
http://www.wikidata.org/entity/Q169281,Robert Indiana,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1999,http://www.wikidata.org/entity/Q483501,artist,30,,2024-11-09T08:58:36Z
http://www.wikidata.org/entity/Q737794,Giorgio Strehler,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1997,http://www.wikidata.org/entity/Q82955,politician,26,,2024-12-08T05:22:52Z
http://www.wikidata.org/entity/Q311768,Helmut Duckadam,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1991,http://www.wikidata.org/entity/Q82955,politician,32,,2024-12-07T08:58:48Z
http://www.wikidata.org/entity/Q1380538,Massimo Mauro,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1993,http://www.wikidata.org/entity/Q82955,politician,15,,2024-11-05T04:57:15Z
http://www.wikidata.org/entity/Q2620838,Peter Vilfan,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1993,http://www.wikidata.org/entity/Q82955,politician,11,,2024-08-31T01:56:58Z
http://www.wikidata.org/entity/Q2733543,José Milton Melgar,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1997,http://www.wikidata.org/entity/Q82955,politician,15,,2024-11-11T17:42:38Z
http://www.wikidata.org/entity/Q570210,Panagiotis Fasoulas,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1999,http://www.wikidata.org/entity/Q82955,politician,15,,2024-11-23T19:10:45Z
http://www.wikidata.org/entity/Q377789,Dilip Kumar,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1998,http://www.wikidata.org/entity/Q82955,politician,53,,2024-12-08T05:54:07Z
http://www.wikidata.org/entity/Q192512,Mengistu Haile Mariam,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1991,http://www.wikidata.org/entity/Q82955,politician,70,,2024-10-18T14:00:38Z
http://www.wikidata.org/entity/Q531900,Angel Wagenstein,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1998,http://www.wikidata.org/entity/Q82955,politician,17,,2024-12-08T06:36:12Z
http://www.wikidata.org/entity/Q313242,Moussa Traoré,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1991,http://www.wikidata.org/entity/Q82955,politician,44,,2024-11-25T08:29:51Z
http://www.wikidata.org/entity/Q2629215,Július Bielik,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1997,http://www.wikidata.org/entity/Q2066131,athlete,40,,2024-11-18T16:04:06Z
http://www.wikidata.org/entity/Q294618,Samuel Doe,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1990,http://www.wikidata.org/entity/Q82955,politician,45,,2024-11-29T11:33:29Z
http://www.wikidata.org/entity/Q375502,Giovanni Galli,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1996,http://www.wikidata.org/entity/Q82955,politician,32,,2024-11-16T12:34:03Z
http://www.wikidata.org/entity/Q919397,Hugo Porta,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1990,http://www.wikidata.org/entity/Q82955,politician,12,,2024-09-02T07:09:41Z
http://www.wikidata.org/entity/Q272580,Juvénal Habyarimana,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1994,http://www.wikidata.org/entity/Q82955,politician,54,,2024-11-23T07:36:40Z
http://www.wikidata.org/entity/Q378333,Rolan Bykov,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1998,http://www.wikidata.org/entity/Q82955,politician,25,,2024-12-08T05:54:11Z
http://www.wikidata.org/entity/Q3777229,Goran Milojević,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1998,http://www.wikidata.org/entity/Q82955,politician,12,,2024-10-24T21:33:58Z
http://www.wikidata.org/entity/Q541831,Nancy Graves,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1995,http://www.wikidata.org/entity/Q483501,artist,11,,2024-12-06T18:58:48Z
http://www.wikidata.org/entity/Q604667,Emilio Pucci,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1992,http://www.wikidata.org/entity/Q82955,politician,15,,2024-12-09T03:41:28Z
http://www.wikidata.org/entity/Q125731,Ehud Barak,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1995,http://www.wikidata.org/entity/Q82955,politician,66,,2024-11-24T17:24:53Z
http://www.wikidata.org/entity/Q154340,Francis Bacon,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1992,http://www.wikidata.org/entity/Q483501,artist,65,,2024-12-08T04:14:44Z
http://www.wikidata.org/entity/Q39464,Pol Pot,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1997,http://www.wikidata.org/entity/Q82955,politician,124,,2024-11-17T08:24:33Z
http://www.wikidata.org/entity/Q306933,Abbé Pierre,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1995,http://www.wikidata.org/entity/Q82955,politician,44,,2024-11-20T19:06:22Z
http://www.wikidata.org/entity/Q310886,Hissène Habré,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1990,http://www.wikidata.org/entity/Q82955,politician,49,,2024-10-13T09:16:22Z
http://www.wikidata.org/entity/Q505010,Giacomo Manzù,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1990,http://www.wikidata.org/entity/Q483501,artist,26,,2024-12-08T06:27:08Z
http://www.wikidata.org/entity/Q2996084,Makhmud Esambayev,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1995,http://www.wikidata.org/entity/Q82955,politician,17,,2024-11-17T18:51:57Z
http://www.wikidata.org/entity/Q459378,Beatrice Wood,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1998,http://www.wikidata.org/entity/Q483501,artist,19,,2024-11-30T02:48:49Z
http://www.wikidata.org/entity/Q381031,Sidney Nolan,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1992,http://www.wikidata.org/entity/Q483501,artist,29,,2024-11-09T12:55:20Z
http://www.wikidata.org/entity/Q255011,Hana Mandlíková,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1990,http://www.wikidata.org/entity/Q2066131,athlete,41,,2024-10-25T01:01:41Z
http://www.wikidata.org/entity/Q182580,Shirley Temple,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1992,http://www.wikidata.org/entity/Q82955,politician,89,,2024-12-08T04:28:57Z
http://www.wikidata.org/entity/Q664275,Victor Pasmore,Personalities,http://www.wikidata.org/prop/direct/P2032,http://www.wikidata.org/prop/direct/P2032,1998,http://www.wikidata.org/entity/Q483501,artist,12,,2024-12-08T07:06:07Z
