person,personLabel,category,property,propertyLabel,value,profession,professionLabel,sitelinks,dateCreated,dateModified
http://www.wikidata.org/entity/Q202155,Thomas Sankara,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,88,,2024-12-09T01:21:14Z
http://www.wikidata.org/entity/Q553254,Scott Walker,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,34,,2024-11-17T19:19:47Z
http://www.wikidata.org/entity/Q380280,Vakhtang Kikabidze,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,42,,2024-11-11T18:54:30Z
http://www.wikidata.org/entity/Q347706,Alaksandar Milinkievič,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,28,,2024-10-02T09:54:51Z
http://www.wikidata.org/entity/Q194000,Arnold Rüütel,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,56,,2024-11-21T17:21:19Z
http://www.wikidata.org/entity/Q215057,Rick Perry,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,52,,2024-11-10T19:25:09Z
http://www.wikidata.org/entity/Q356475,Russ Feingold,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,30,,2024-10-29T01:19:45Z
http://www.wikidata.org/entity/Q272416,Salome Zourabichvili,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,86,,2024-12-05T18:21:00Z
http://www.wikidata.org/entity/Q236621,Kristin Halvorsen,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,24,,2024-10-25T00:16:57Z
http://www.wikidata.org/entity/Q355850,Ayaz Mutallibov,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,46,,2024-11-17T04:03:23Z
http://www.wikidata.org/entity/Q552189,Nikos Sampson,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,25,,2024-10-28T10:27:02Z
http://www.wikidata.org/entity/Q368896,Mintimer Şäymief,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,35,,2024-11-20T13:59:00Z
http://www.wikidata.org/entity/Q239105,Graça Machel,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,43,,2024-11-25T08:37:22Z
http://www.wikidata.org/entity/Q229967,Valentina Vezzali,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,39,,2024-10-24T23:46:49Z
http://www.wikidata.org/entity/Q353826,Tom Vilsack,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,30,,2024-10-29T06:03:41Z
http://www.wikidata.org/entity/Q204723,Mirko Cvetković,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,40,,2024-10-02T09:35:57Z
http://www.wikidata.org/entity/Q217683,Paul Bremer,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,34,,2024-09-15T02:48:25Z
http://www.wikidata.org/entity/Q208377,Tansu Çiller,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,73,,2024-10-28T21:34:08Z
http://www.wikidata.org/entity/Q235996,Jenny Shipley,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,42,,2024-11-16T11:42:25Z
http://www.wikidata.org/entity/Q259082,Danny Alexander,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,17,,2024-10-25T01:12:03Z
http://www.wikidata.org/entity/Q192818,Bettino Craxi,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,66,,2024-12-05T12:58:52Z
http://www.wikidata.org/entity/Q357510,Mark Kelly,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,42,,2024-11-11T18:10:57Z
http://www.wikidata.org/entity/Q380730,Vano Merabishvili,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,35,,2024-11-10T11:37:06Z
http://www.wikidata.org/entity/Q227338,Zsolt Borkai,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,15,,2024-10-17T09:50:27Z
http://www.wikidata.org/entity/Q264684,John Whittingdale,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,16,,2024-11-29T11:41:55Z
http://www.wikidata.org/entity/Q268262,Yael Dayan,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,22,,2024-11-15T22:12:05Z
http://www.wikidata.org/entity/Q255666,Rosa Díez,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,22,,2024-12-08T13:44:06Z
http://www.wikidata.org/entity/Q202117,Sergei Stanishev,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,44,,2024-11-22T14:17:28Z
http://www.wikidata.org/entity/Q565374,Martin Heinrich,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,29,,2024-12-08T19:26:01Z
http://www.wikidata.org/entity/Q377266,Sybrand van Haersma Buma,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,15,,2024-08-30T14:35:19Z
http://www.wikidata.org/entity/Q337507,Kazuo Shii,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,15,,2024-11-17T01:54:01Z
http://www.wikidata.org/entity/Q262409,Gavin Williamson,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,28,,2024-12-02T08:24:28Z
http://www.wikidata.org/entity/Q212648,Rudy Giuliani,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,66,,2024-12-06T01:50:33Z
http://www.wikidata.org/entity/Q271889,Kenneth Clarke,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,29,,2024-10-28T22:37:03Z
http://www.wikidata.org/entity/Q342765,Arthur Griffith,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,38,,2024-10-29T00:58:19Z
http://www.wikidata.org/entity/Q233282,Lyudmila Ocheretnaya,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,50,,2024-11-20T10:30:23Z
http://www.wikidata.org/entity/Q261762,Aleka Papariga,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,18,,2024-11-24T21:08:02Z
http://www.wikidata.org/entity/Q552916,Harold Brown,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,30,,2024-10-27T05:30:47Z
http://www.wikidata.org/entity/Q344153,İsmail Cem İpekçi,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,14,,2024-10-13T18:49:45Z
http://www.wikidata.org/entity/Q242090,Danuta Hübner,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,24,,2024-12-06T09:19:19Z
http://www.wikidata.org/entity/Q248926,Josefa Idem,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,24,,2024-10-25T00:49:03Z
http://www.wikidata.org/entity/Q259106,Douglas Alexander,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,23,,2024-11-25T18:19:54Z
http://www.wikidata.org/entity/Q380900,Chuck Schumer,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,58,,2024-12-08T19:24:59Z
http://www.wikidata.org/entity/Q268968,Gerard Batliner,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,15,,2024-10-28T22:31:00Z
http://www.wikidata.org/entity/Q373092,Adrian Hasler,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,35,,2024-11-20T16:18:48Z
http://www.wikidata.org/entity/Q262626,Carl I. Hagen,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,23,,2024-10-28T22:21:23Z
http://www.wikidata.org/entity/Q260960,Alan Beith,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,11,,2024-10-25T01:18:28Z
http://www.wikidata.org/entity/Q215721,Theodore Bikel,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,29,,2024-12-08T04:47:01Z
http://www.wikidata.org/entity/Q268584,Dominic Raab,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,48,,2024-11-05T13:55:06Z
http://www.wikidata.org/entity/Q338190,Rodney Frelinghuysen,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,12,,2024-10-29T00:54:32Z
http://www.wikidata.org/entity/Q201795,Ben Bernanke,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,72,,2024-11-08T01:51:48Z
http://www.wikidata.org/entity/Q213868,Wilhelm Leuschner,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,12,,2024-12-01T06:02:52Z
http://www.wikidata.org/entity/Q272670,David Miliband,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,38,,2024-10-28T22:39:12Z
http://www.wikidata.org/entity/Q259512,Luis Castañeda Lossio,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,12,,2024-11-11T20:31:25Z
http://www.wikidata.org/entity/Q550705,Joseph E. Brennan,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,15,,2024-10-28T10:26:47Z
http://www.wikidata.org/entity/Q220566,Zoran Stanković,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,11,,2024-09-02T05:08:36Z
http://www.wikidata.org/entity/Q232128,Artemisia I of Caria,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,38,,2024-11-25T17:52:08Z
http://www.wikidata.org/entity/Q226696,Zoran Živković,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,25,,2024-09-30T05:32:12Z
http://www.wikidata.org/entity/Q274404,Claudio Magris,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,38,,2024-12-08T05:11:20Z
http://www.wikidata.org/entity/Q381297,Deniz Baykal,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,25,,2024-10-29T02:03:54Z
http://www.wikidata.org/entity/Q272201,Liz Truss,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,114,,2024-11-27T18:14:45Z
http://www.wikidata.org/entity/Q233905,Linda McMahon,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,38,,2024-12-08T05:47:32Z
http://www.wikidata.org/entity/Q255011,Hana Mandlíková,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q2066131,athlete,41,,2024-10-25T01:01:41Z
http://www.wikidata.org/entity/Q350916,Adam Smith,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,13,,2024-12-08T05:26:34Z
http://www.wikidata.org/entity/Q204630,Phil McGraw,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,43,,2024-11-29T01:25:05Z
http://www.wikidata.org/entity/Q380063,Johann Schneider-Ammann,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,35,,2024-10-29T02:01:18Z
http://www.wikidata.org/entity/Q552389,Spiros Cyprianou,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,30,,2024-10-19T21:33:29Z
http://www.wikidata.org/entity/Q234814,Khaleda Zia,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,56,,2024-12-07T15:58:48Z
http://www.wikidata.org/entity/Q230353,Barbora Strýcová,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q2066131,athlete,39,,2024-10-24T23:48:54Z
http://www.wikidata.org/entity/Q350843,Adam Schiff,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,32,,2024-12-08T19:24:00Z
http://www.wikidata.org/entity/Q235321,Jill Stein,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,42,,2024-11-26T21:34:01Z
http://www.wikidata.org/entity/Q269124,Alistair Carmichael,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,19,,2024-11-25T18:20:39Z
http://www.wikidata.org/entity/Q564328,Annalena Baerbock,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,61,,2024-11-17T19:23:49Z
http://www.wikidata.org/entity/Q241788,Jodi Rell,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,22,,2024-12-04T08:35:26Z
http://www.wikidata.org/entity/Q212188,S. R. Nathan,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,47,,2024-10-13T08:02:40Z
http://www.wikidata.org/entity/Q340239,Achille Occhetto,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,16,,2024-12-04T04:34:29Z
http://www.wikidata.org/entity/Q258825,Patty Murray,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,36,,2024-11-25T21:42:03Z
http://www.wikidata.org/entity/Q334279,Chandra Shekhar,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,52,,2024-10-14T18:42:23Z
http://www.wikidata.org/entity/Q315549,Kuniaki Koiso,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,39,,2024-09-15T11:41:00Z
http://www.wikidata.org/entity/Q303615,Juan Martín de Pueyrredon,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,21,,2024-12-02T00:38:15Z
http://www.wikidata.org/entity/Q333293,Bruce Millan,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,14,,2024-10-29T01:41:21Z
http://www.wikidata.org/entity/Q319912,Abulfaz Elchibey,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,48,,2024-12-02T23:41:49Z
http://www.wikidata.org/entity/Q334155,Sadiq Khan,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,78,,2024-11-13T15:43:31Z
http://www.wikidata.org/entity/Q311211,Timothy Geithner,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,35,,2024-10-02T08:24:15Z
http://www.wikidata.org/entity/Q294430,Humberto Castelo Branco,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,49,,2024-12-07T16:35:22Z
http://www.wikidata.org/entity/Q294241,Ernesto Geisel,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,47,,2024-12-08T12:54:10Z
http://www.wikidata.org/entity/Q312015,Alexis Tsipras,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,93,,2024-11-20T15:36:39Z
http://www.wikidata.org/entity/Q294460,Mario Draghi,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,91,,2024-11-04T08:39:24Z
http://www.wikidata.org/entity/Q318458,Nguyễn Phú Trọng,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,64,,2024-11-12T17:49:51Z
http://www.wikidata.org/entity/Q317842,Jack Layton,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,30,,2024-10-28T23:45:10Z
http://www.wikidata.org/entity/Q313297,Jim Yong Kim,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,47,,2024-09-07T11:08:02Z
http://www.wikidata.org/entity/Q334294,Anatoly Sobchak,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,44,,2024-11-18T12:13:31Z
http://www.wikidata.org/entity/Q332393,John Prescott,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,33,,2024-12-02T19:40:09Z
http://www.wikidata.org/entity/Q334065,Cédric Villani,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,41,,2024-10-29T00:46:55Z
http://www.wikidata.org/entity/Q333135,Chan Santokhi,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,44,,2024-11-18T02:35:22Z
http://www.wikidata.org/entity/Q319547,Walter Veltroni,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,39,,2024-11-07T01:49:58Z
http://www.wikidata.org/entity/Q291393,Stephen Crabb,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,20,,2024-10-28T23:05:56Z
http://www.wikidata.org/entity/Q333267,Patrick McLoughlin,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,19,,2024-11-11T13:16:45Z
http://www.wikidata.org/entity/Q319934,Soh Jaipil,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,62,,2024-12-08T11:09:22Z
http://www.wikidata.org/entity/Q296639,Alistair Darling,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,28,,2024-10-28T23:11:37Z
http://www.wikidata.org/entity/Q331838,Michael Steele,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,27,,2024-12-08T06:30:34Z
http://www.wikidata.org/entity/Q314338,Stanisław Šuškievič,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,51,,2024-11-29T04:54:56Z
http://www.wikidata.org/entity/Q320156,Benjamin Mkapa,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,46,,2024-11-08T01:52:28Z
http://www.wikidata.org/entity/Q312823,Wael Ghonim,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,28,,2024-10-13T18:24:29Z
http://www.wikidata.org/entity/Q311440,António Guterres,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,126,,2024-11-07T19:23:19Z
http://www.wikidata.org/entity/Q333937,Michael Gove,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,43,,2024-11-02T22:32:50Z
http://www.wikidata.org/entity/Q293365,Penny Pritzker,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,25,,2024-10-28T23:08:26Z
http://www.wikidata.org/entity/Q288486,Éric Woerth,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,22,,2024-11-23T17:45:47Z
http://www.wikidata.org/entity/Q333480,Oliver Letwin,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,19,,2024-12-03T16:18:07Z
http://www.wikidata.org/entity/Q332799,Patricia Hewitt,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,13,,2024-10-25T02:00:08Z
http://www.wikidata.org/entity/Q331719,Bob Corker,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,26,,2024-10-25T01:55:28Z
http://www.wikidata.org/entity/Q288283,Femke Halsema,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,29,,2024-11-09T19:32:00Z
http://www.wikidata.org/entity/Q296452,Theodoros Zagorakis,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,41,,2024-11-23T05:13:58Z
http://www.wikidata.org/entity/Q304095,Michael Fallon,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,28,,2024-10-28T23:19:18Z
http://www.wikidata.org/entity/Q317643,Marcos Pontes,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,38,,2024-11-07T19:12:19Z
http://www.wikidata.org/entity/Q312894,Juhan Parts,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,35,,2024-10-28T23:30:57Z
http://www.wikidata.org/entity/Q335688,Milorad Dodik,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,52,,2024-10-28T10:11:08Z
http://www.wikidata.org/entity/Q313535,Aleksandar Stamboliyski,Personalities,http://www.wikidata.org/prop/direct/P1971,http://www.wikidata.org/prop/direct/P1971,2,http://www.wikidata.org/entity/Q82955,politician,34,,2024-11-14T07:24:02Z
