venue,venueLabel,category,property,propertyLabel,value,unitLabel,sitelinks,dateCreated,dateModified
http://www.wikidata.org/entity/Q482441,Daegu Stadium,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,68014,1,34,,2024-03-19T10:17:55Z
http://www.wikidata.org/entity/Q15264046,Olympiahalle,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,10000,1,12,,2024-11-06T18:32:43Z
http://www.wikidata.org/entity/Q32976,O.A.C.A. Olympic Indoor Hall,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,17600,1,23,,2024-05-11T11:04:50Z
http://www.wikidata.org/entity/Q16311622,Armavir City Stadium,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,10000,1,9,,2024-10-03T17:34:33Z
http://www.wikidata.org/entity/Q489490,Incheon SSG Landers Field,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,30480,1,9,,2023-09-25T15:26:07Z
http://www.wikidata.org/entity/Q285531,Al Janoub Stadium,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,20000,1,40,,2024-09-23T20:14:52Z
http://www.wikidata.org/entity/Q285531,Al Janoub Stadium,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,40000,1,40,,2024-09-23T20:14:52Z
http://www.wikidata.org/entity/Q55532859,Ariake Gymnastics Centre,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,1200,individual seat,17,,2024-08-12T12:00:44Z
http://www.wikidata.org/entity/Q244877,Beijing National Aquatics Center,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,17000,1,40,,2024-09-02T00:57:34Z
http://www.wikidata.org/entity/Q74647,Umm Salal Stadium,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,45000,1,10,,2022-08-20T14:45:36Z
http://www.wikidata.org/entity/Q33172,Unibet Arena,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,10000,1,24,,2024-10-04T14:33:47Z
http://www.wikidata.org/entity/Q10626,Vicarage Road,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,22000,1,38,,2024-07-11T03:54:16Z
http://www.wikidata.org/entity/Q150933,Volksparkstadion,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,57000,1,52,,2024-07-16T02:51:57Z
http://www.wikidata.org/entity/Q2925356,FBC Mortgage Stadium,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,45323,1,6,,2023-06-09T02:45:16Z
http://www.wikidata.org/entity/Q3025641,Estadio Cementos Progreso,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,14022,1,7,,2023-11-20T20:57:00Z
http://www.wikidata.org/entity/Q3919341,Xinhua Road Sports Center,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,36000,1,8,,2023-07-31T19:32:20Z
http://www.wikidata.org/entity/Q2993138,Stadium Meteor,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,24381,1,12,,2024-09-13T21:30:02Z
http://www.wikidata.org/entity/Q2944632,Buxoro Arena,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,25520,1,8,,2023-05-30T18:21:27Z
http://www.wikidata.org/entity/Q3889165,PalaRuffini,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,4446,1,6,,2024-06-02T15:58:55Z
http://www.wikidata.org/entity/Q3030847,Estádio Bruno José Daniel,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,18000,1,7,,2024-03-02T07:47:57Z
http://www.wikidata.org/entity/Q5302957,Maryland SoccerPlex,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,5200,1,8,,2023-05-30T21:30:33Z
http://www.wikidata.org/entity/Q5302299,Estádio Fredis Saldívar,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,30000,1,6,,2023-12-15T04:08:30Z
http://www.wikidata.org/entity/Q581672,Luigi Zaffanella Stadium,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,6000,1,6,,2024-04-30T06:43:08Z
http://www.wikidata.org/entity/Q2097709,Montilivi Stadium,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,13500,1,23,,2024-11-24T13:02:08Z
http://www.wikidata.org/entity/Q298573,Frost Bank Center,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,18581,1,26,,2024-11-05T00:58:11Z
http://www.wikidata.org/entity/Q1851216,Sydney SuperDome,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,21000,1,21,,2024-11-01T19:00:41Z
http://www.wikidata.org/entity/Q1052807,Wrigley Field,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,41072,1,29,,2024-07-25T22:55:03Z
http://www.wikidata.org/entity/Q302869,Bridgestone Arena,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,17510,1,24,,2024-08-28T08:40:00Z
http://www.wikidata.org/entity/Q190789,Pavlodar Central Stadium,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,15000,1,11,,2024-11-14T17:58:22Z
http://www.wikidata.org/entity/Q584792,Stade Léon-Bollée,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,17801,1,13,,2024-05-26T10:27:48Z
http://www.wikidata.org/entity/Q1783634,XL Center,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,16606,1,11,,2024-05-04T16:14:59Z
http://www.wikidata.org/entity/Q1072265,Malvinas Argentinas Stadium,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,40268,1,26,,2024-05-10T13:05:12Z
http://www.wikidata.org/entity/Q182992,Stade Numa-Daly Magenta,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,10000,1,10,,2024-01-06T16:28:28Z
http://www.wikidata.org/entity/Q199363,Sud de France Arena,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,14800,1,10,,2024-11-08T00:46:32Z
http://www.wikidata.org/entity/Q194576,Guiyang Olympic Sports Center,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,52000,1,7,,2023-05-07T20:27:10Z
http://www.wikidata.org/entity/Q2048142,Velòdrom Illes Balears,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,8106,1,10,,2024-02-08T22:11:17Z
http://www.wikidata.org/entity/Q988285,Samen Al-Aeme Stadium,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,35000,1,11,,2024-09-20T12:25:11Z
http://www.wikidata.org/entity/Q2381919,Volgar Sports Palace,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,2900,1,6,,2024-10-09T11:53:36Z
http://www.wikidata.org/entity/Q1356602,Yap Sports Complex,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,2000,1,8,,2021-11-29T13:10:47Z
http://www.wikidata.org/entity/Q2035401,Perth Arena,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,15500,1,14,,2024-05-07T00:42:26Z
http://www.wikidata.org/entity/Q1986303,Gladsaxe Stadium,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,13507,1,9,,2023-11-21T19:00:03Z
http://www.wikidata.org/entity/Q574113,North Charleston Coliseum,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,13295,1,7,,2024-11-24T09:17:08Z
http://www.wikidata.org/entity/Q1353687,Great Strahov Stadium,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,56000,1,26,,2024-09-16T07:06:42Z
http://www.wikidata.org/entity/Q982837,Linköping Arena,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,8500,1,10,,2024-01-05T18:03:31Z
http://www.wikidata.org/entity/Q588138,Munayshy Stadium,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,8660,1,7,,2022-11-28T11:18:28Z
http://www.wikidata.org/entity/Q2427500,Lumpinee Boxing Stadium,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,9500,1,16,,2024-03-30T21:17:18Z
http://www.wikidata.org/entity/Q2430753,Eamonn Deacy Park,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,5000,1,7,,2024-06-20T13:44:07Z
http://www.wikidata.org/entity/Q1341607,Stade Marcel Picot,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,20087,1,17,,2023-08-07T07:48:42Z
http://www.wikidata.org/entity/Q2048142,Velòdrom Illes Balears,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,4500,1,10,,2024-02-08T22:11:17Z
http://www.wikidata.org/entity/Q1027157,Manuel Ferreira,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,8750,1,13,,2024-10-21T16:32:16Z
http://www.wikidata.org/entity/Q1092700,Osaka-jō Hall,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,13456,1,16,,2024-11-09T06:46:41Z
http://www.wikidata.org/entity/Q1129916,Coors Field,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,50480,1,25,,2024-07-25T22:40:01Z
http://www.wikidata.org/entity/Q979975,Great American Ball Park,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,42319,1,21,,2024-09-02T00:53:51Z
http://www.wikidata.org/entity/Q583085,Northwest Stadium,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,62000,1,30,,2024-10-21T00:27:58Z
http://www.wikidata.org/entity/Q367297,Estadio Defensores del Chaco,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,42354,1,24,,2024-06-03T04:58:11Z
http://www.wikidata.org/entity/Q1349703,Platinum Arena (Khabarovsk),Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,7100,1,14,,2024-03-18T17:54:28Z
http://www.wikidata.org/entity/Q1356082,Oleai Sports Complex,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,2000,1,7,,2022-09-11T22:21:47Z
http://www.wikidata.org/entity/Q1134861,Stade Ange Casanova,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,6000,1,12,,2024-05-26T11:08:37Z
http://www.wikidata.org/entity/Q2068075,Basket-Hall Arena,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,7500,1,10,,2024-08-26T14:32:33Z
http://www.wikidata.org/entity/Q190786,Central stadium of Jonava,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,1008,1,8,,2024-10-09T19:40:41Z
http://www.wikidata.org/entity/Q288618,Baba Yara Stadium,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,43000,1,18,,2024-04-28T05:14:54Z
http://www.wikidata.org/entity/Q2025714,Army Sports Club Stadium,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,23040,1,6,,2022-03-04T10:39:06Z
http://www.wikidata.org/entity/Q1343986,Arena das Dunas,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,45000,1,42,,2023-05-31T09:35:04Z
http://www.wikidata.org/entity/Q569437,Estádio da Várzea,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,8000,1,14,,2023-05-30T18:37:37Z
http://www.wikidata.org/entity/Q367272,Montreal Forum,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,17959,1,14,,2024-09-02T00:31:55Z
http://www.wikidata.org/entity/Q288618,Baba Yara Stadium,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,40500,1,18,,2024-04-28T05:14:54Z
http://www.wikidata.org/entity/Q175960,Malmö stadion,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,26500,1,27,,2024-11-22T18:56:16Z
http://www.wikidata.org/entity/Q2063232,Maguwoharjo Stadium,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,35000,1,8,,2024-02-12T21:53:08Z
http://www.wikidata.org/entity/Q1754076,M. A. Aziz Stadium,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,20000,1,10,,2023-04-26T15:00:41Z
http://www.wikidata.org/entity/Q2000294,Sportovní hala Fortuna,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,13150,1,15,,2024-11-18T02:05:08Z
http://www.wikidata.org/entity/Q2033373,Palazzetto dello Sport,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,3500,1,11,,2024-11-14T07:38:30Z
http://www.wikidata.org/entity/Q1030045,Camp del Carrer Indústria,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,6000,1,19,,2024-08-01T07:32:27Z
http://www.wikidata.org/entity/Q1770044,Hunky Dorys Park,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,2000,1,6,,2024-06-20T13:42:04Z
http://www.wikidata.org/entity/Q1770044,Hunky Dorys Park,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,1500,1,6,,2024-06-20T13:42:04Z
http://www.wikidata.org/entity/Q1028275,Allegacy Federal Credit Union Stadium,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,31500,1,6,,2023-11-07T16:16:50Z
http://www.wikidata.org/entity/Q180479,Donbass Arena,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,52518,1,47,,2024-11-24T15:47:20Z
http://www.wikidata.org/entity/Q302869,Bridgestone Arena,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,19395,1,24,,2024-08-28T08:40:00Z
http://www.wikidata.org/entity/Q1810119,Tropicana Field,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,45369,1,24,,2024-07-25T22:53:36Z
http://www.wikidata.org/entity/Q2728139,Gradski Vrt Stadium,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,22050,1,24,,2023-12-06T15:09:36Z
http://www.wikidata.org/entity/Q2628469,Estadio Ramón Tahuichi Aguilera,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,35180,1,11,,2024-10-05T05:18:32Z
http://www.wikidata.org/entity/Q738388,Videotron Centre,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,20014,1,12,,2024-11-05T01:15:56Z
http://www.wikidata.org/entity/Q2190996,Estadio Max Augustín,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,24576,1,7,,2023-10-24T09:26:39Z
http://www.wikidata.org/entity/Q1196603,José Amalfitani Stadium,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,49.705,1,25,,2024-10-08T17:39:25Z
http://www.wikidata.org/entity/Q1319343,Halchowk Stadium,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,3500,1,11,,2021-02-19T04:14:38Z
http://www.wikidata.org/entity/Q3106621,Pechanga Arena,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,12000,1,12,,2024-10-18T11:27:12Z
http://www.wikidata.org/entity/Q1382956,New Laos National Stadium,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,25000,1,23,,2024-11-25T00:37:33Z
http://www.wikidata.org/entity/Q2318872,St. Jakob Arena,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,6600,1,6,,2023-04-24T16:40:42Z
http://www.wikidata.org/entity/Q2835306,Estadio Miguel Grau,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,18000,1,9,,2023-08-31T14:56:57Z
http://www.wikidata.org/entity/Q2565487,Olympic Green Hockey Field,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,17000,1,12,,2024-09-30T08:30:26Z
http://www.wikidata.org/entity/Q2325913,Stade Pierre Brisson,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,10178,1,6,,2024-05-26T11:08:55Z
http://www.wikidata.org/entity/Q1577702,Hersheypark Arena,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,7286,1,7,,2023-07-09T22:03:00Z
http://www.wikidata.org/entity/Q720978,Bingoal Stadion,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,15000,1,24,,2024-09-23T12:57:56Z
http://www.wikidata.org/entity/Q1632955,Robertson Stadium,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,32000,1,13,,2024-09-03T14:46:56Z
http://www.wikidata.org/entity/Q2837990,Alliance Bank Stadium,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,11071,1,6,,2023-09-15T03:01:18Z
http://www.wikidata.org/entity/Q2758483,Maktoum Bin Rashid Al Maktoum Stadium,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,18000,1,18,,2023-05-31T13:51:45Z
http://www.wikidata.org/entity/Q1369587,Polideportivo Cachamay,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,45600,1,19,,2024-02-17T18:53:47Z
http://www.wikidata.org/entity/Q725281,Ashgabat Stadium,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,20000,1,17,,2024-10-29T17:27:25Z
http://www.wikidata.org/entity/Q2736585,Estádio da Luz (1954),Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,120000,1,16,,2024-02-01T18:27:32Z
http://www.wikidata.org/entity/Q1232567,Isku Areena,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,5078,1,8,,2020-09-20T10:20:34Z
http://www.wikidata.org/entity/Q2838923,Estadio Universidad San Marcos,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,67469,1,7,,2024-06-23T18:34:51Z
http://www.wikidata.org/entity/Q619259,Deva Stadium,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,6000,1,8,,2024-07-08T21:16:27Z
http://www.wikidata.org/entity/Q1619101,Dexcom Stadium,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,6129,1,9,,2024-10-07T22:01:57Z
http://www.wikidata.org/entity/Q2618400,Parramatta Stadium,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,21500,1,10,,2022-06-26T16:59:41Z
http://www.wikidata.org/entity/Q2740479,Stadium 15 October,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,20000,1,13,,2024-05-27T07:57:27Z
http://www.wikidata.org/entity/Q2121558,R. Premadasa Stadium,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,35000,1,14,,2024-02-11T14:06:39Z
http://www.wikidata.org/entity/Q2631915,Rajadamnern Stadium,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,8000,1,12,,2024-03-21T17:36:57Z
http://www.wikidata.org/entity/Q2659939,Metalurh Stadium,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,5094,1,8,,2024-08-18T21:14:37Z
http://www.wikidata.org/entity/Q622671,King Baudouin Stadium,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,50024,1,41,,2024-10-12T14:11:18Z
http://www.wikidata.org/entity/Q2634267,Heydar Aliyev Sports and Exhibition Complex,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,7800,1,13,,2024-11-19T08:17:42Z
http://www.wikidata.org/entity/Q770149,Mercedes-Benz Arena,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,18000,1,16,,2024-10-14T09:41:01Z
http://www.wikidata.org/entity/Q2796402,Kópavogsvöllur,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,5501,1,9,,2024-10-24T20:17:54Z
http://www.wikidata.org/entity/Q641320,Arena 2000,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,9070,1,18,,2024-06-04T13:52:17Z
http://www.wikidata.org/entity/Q618215,Aper Aku Stadium,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,15000,1,7,,2024-03-19T19:49:20Z
http://www.wikidata.org/entity/Q665897,Bossard Arena,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,7015,1,6,,2020-02-23T16:07:07Z
http://www.wikidata.org/entity/Q3067683,Estadio Nacional de Costa Rica,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,25000,1,11,,2023-12-11T13:38:24Z
http://www.wikidata.org/entity/Q763975,Nnamdi Azikiwe Stadium,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,25000,1,10,,2023-05-29T19:12:06Z
http://www.wikidata.org/entity/Q2790698,Heritage Bank Center,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,17556,1,11,,2024-10-28T14:42:32Z
http://www.wikidata.org/entity/Q803944,Bairiki National Stadium,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,2500,1,14,,2022-02-14T16:44:24Z
http://www.wikidata.org/entity/Q3098366,Monterrey Arena,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,30000,1,9,,2024-11-09T03:56:36Z
http://www.wikidata.org/entity/Q1164064,Méribel Ice Palace,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,2500,1,8,,2024-03-04T13:13:46Z
http://www.wikidata.org/entity/Q1320927,Sparkasse Arena,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,7200,1,7,,2024-09-25T11:08:12Z
http://www.wikidata.org/entity/Q2263835,Stade Achille Hammerel,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,5814,1,10,,2024-04-05T14:26:52Z
http://www.wikidata.org/entity/Q2907177,Herzliya Municipal Stadium,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,8300,1,7,,2023-05-30T21:16:50Z
http://www.wikidata.org/entity/Q1141336,M&T Bank Stadium,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,71008,1,27,,2024-10-12T15:34:49Z
http://www.wikidata.org/entity/Q3110131,Goldstone Ground,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,36000,1,10,,2024-07-08T20:12:54Z
http://www.wikidata.org/entity/Q2699278,Mokhtar El-Tetsh Stadium,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,8000,1,12,,2024-08-02T09:53:04Z
http://www.wikidata.org/entity/Q618988,Singapore Indoor Stadium,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,12000,1,17,,2024-09-30T08:09:40Z
http://www.wikidata.org/entity/Q1255881,Megasport Arena,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,14500,1,27,,2024-06-01T21:41:07Z
http://www.wikidata.org/entity/Q673930,Enyimba International Stadium,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,25000,1,8,,2024-02-02T19:56:22Z
http://www.wikidata.org/entity/Q2691028,Manahan Stadium,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,35000,1,12,,2023-11-30T16:04:20Z
http://www.wikidata.org/entity/Q2660798,Spartak Stadium,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,14400,1,6,,2022-11-12T15:35:52Z
http://www.wikidata.org/entity/Q619055,Shielfield Park,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,4500,1,6,,2024-07-08T16:59:11Z
http://www.wikidata.org/entity/Q767593,Stadion Goce Delčev,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,15000,1,10,,2023-05-31T09:50:40Z
http://www.wikidata.org/entity/Q2873102,Autzen Stadium,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,53800,1,6,,2024-03-18T20:53:07Z
http://www.wikidata.org/entity/Q761682,Red Bull Arena,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,25189,1,29,,2024-09-11T17:59:59Z
http://www.wikidata.org/entity/Q1369326,Estadio Latinoamericano,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,31000,1,10,,2022-10-05T04:29:46Z
http://www.wikidata.org/entity/Q784379,Thamir Stadium,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,16105,1,9,,2022-03-11T07:15:46Z
http://www.wikidata.org/entity/Q1369326,Estadio Latinoamericano,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,55000,1,10,,2022-10-05T04:29:46Z
http://www.wikidata.org/entity/Q610092,The OVO Hydro,Sports,http://www.wikidata.org/prop/direct/P1083,http://www.wikidata.org/prop/direct/P1083,13000,1,15,,2024-09-29T17:18:53Z
