entity,entityLabel,category,property,propertyLabel,value,currencyLabel,sitelinks,dateCreated,dateModified
http://www.wikidata.org/entity/Q833180,Frankenstein,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,45000000,United States dollar,32,,2024-11-20T17:07:47Z
http://www.wikidata.org/entity/Q661833,Youngblood,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,8000000,United States dollar,23,,2024-10-30T08:40:33Z
http://www.wikidata.org/entity/Q842770,The Fountain,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,35000000,United States dollar,36,,2024-11-21T12:16:05Z
http://www.wikidata.org/entity/Q550581,Spy Kids,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,35000000,United States dollar,39,,2024-11-27T07:56:53Z
http://www.wikidata.org/entity/Q683734,Coyote Ugly,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,45000000,United States dollar,38,,2024-11-08T13:59:18Z
http://www.wikidata.org/entity/Q785058,A Turtle's Tale: Sammy's Adventures,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,38000000,Euro,24,,2024-11-18T09:25:51Z
http://www.wikidata.org/entity/Q785406,The Time Traveler's Wife,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,39000000,United States dollar,31,,2024-11-14T09:52:34Z
http://www.wikidata.org/entity/Q679670,Titanic,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,4000000,Reichsmark,26,,2024-11-08T12:16:51Z
http://www.wikidata.org/entity/Q733627,A Place in the Sun,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,2300000,United States dollar,43,,2024-11-24T10:46:21Z
http://www.wikidata.org/entity/Q673198,Star Trek: Insurrection,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,58000000,United States dollar,44,,2024-11-18T07:28:23Z
http://www.wikidata.org/entity/Q739849,Critters 2: The Main Course,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,4000000,United States dollar,24,,2024-10-30T10:42:05Z
http://www.wikidata.org/entity/Q593877,Lolita,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,62000000,United States dollar,38,,2024-11-21T08:01:09Z
http://www.wikidata.org/entity/Q502629,Romancing the Stone,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,10000000,United States dollar,41,,2024-11-06T11:09:30Z
http://www.wikidata.org/entity/Q471976,The Chronicles of Riddick,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,105000000,United States dollar,38,,2024-11-18T10:01:28Z
http://www.wikidata.org/entity/Q673195,Solaris,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,47000000,United States dollar,34,,2024-11-19T12:35:04Z
http://www.wikidata.org/entity/Q531362,Angel-A,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,1200000,Euro,29,,2024-10-31T08:16:22Z
http://www.wikidata.org/entity/Q739502,Sex and the City 2,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,100000000,United States dollar,38,,2024-11-19T12:53:02Z
http://www.wikidata.org/entity/Q1132535,Little Big Man,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,15000000,United States dollar,36,,2024-11-21T09:36:15Z
http://www.wikidata.org/entity/Q1146552,Point Break,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,24000000,United States dollar,38,,2024-11-24T09:47:12Z
http://www.wikidata.org/entity/Q640387,I Am Sam,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,22000000,United States dollar,42,,2024-11-19T09:17:29Z
http://www.wikidata.org/entity/Q485677,"I'm a Cyborg, But That's OK",Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,3000000,United States dollar,17,,2024-10-31T01:12:55Z
http://www.wikidata.org/entity/Q483941,Schindler's List,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,25000000,United States dollar,96,,2024-11-18T09:10:35Z
http://www.wikidata.org/entity/Q647316,Orca,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,6000000,United States dollar,24,,2024-11-18T22:04:42Z
http://www.wikidata.org/entity/Q467053,A Bridge Too Far,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,27000000,United States dollar,39,,2024-10-30T08:54:30Z
http://www.wikidata.org/entity/Q615551,The Toxic Avenger,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,500000,United States dollar,21,,2024-11-22T09:46:30Z
http://www.wikidata.org/entity/Q352431,Adaptation,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,19000000,United States dollar,43,,2024-11-04T17:05:00Z
http://www.wikidata.org/entity/Q784116,The Ice Harvest,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,16000000,United States dollar,14,,2024-10-31T07:57:58Z
http://www.wikidata.org/entity/Q323827,Doctor Zhivago,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,15000000,United States dollar,59,,2024-11-12T12:31:50Z
http://www.wikidata.org/entity/Q998377,What About Bob?,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,35000000,United States dollar,27,,2024-11-15T10:14:06Z
http://www.wikidata.org/entity/Q644554,The Blair Witch Project,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,60000,United States dollar,45,,2024-10-30T09:37:48Z
http://www.wikidata.org/entity/Q560008,BloodRayne: The Third Reich,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,10000000,United States dollar,14,,2024-11-26T13:03:32Z
http://www.wikidata.org/entity/Q1116991,Five Easy Pieces,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,1600000,United States dollar,38,,2024-11-14T13:15:23Z
http://www.wikidata.org/entity/Q370252,My Darling Clementine,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,2000000,United States dollar,36,,2024-11-26T13:15:05Z
http://www.wikidata.org/entity/Q926789,Lars and the Real Girl,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,12000000,United States dollar,28,,2024-11-14T12:20:25Z
http://www.wikidata.org/entity/Q499152,The Breakfast Club,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,1000000,United States dollar,51,,2024-10-29T23:24:10Z
http://www.wikidata.org/entity/Q434718,Assault on Precinct 13,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,100000,United States dollar,31,,2024-11-04T06:47:36Z
http://www.wikidata.org/entity/Q571164,Eight Below,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,40000000,United States dollar,30,,2024-11-10T10:51:03Z
http://www.wikidata.org/entity/Q470560,The Quiet Man,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,1750000,United States dollar,45,,2024-11-14T11:00:59Z
http://www.wikidata.org/entity/Q463927,Diner,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,5000000,United States dollar,24,,2024-11-24T10:26:48Z
http://www.wikidata.org/entity/Q836622,Lords of Dogtown,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,25000000,United States dollar,26,,2024-11-12T12:31:38Z
http://www.wikidata.org/entity/Q1320806,Mirrors,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,35000000,United States dollar,32,,2024-11-19T16:01:43Z
http://www.wikidata.org/entity/Q3425459,Blood on Satan's Claw,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,82000,pound sterling,11,,2024-11-19T12:05:19Z
http://www.wikidata.org/entity/Q2616902,Hey Arnold!: The Movie,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,3000000,United States dollar,18,,2024-11-19T09:42:43Z
http://www.wikidata.org/entity/Q1245160,Destination Moon,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,600000,United States dollar,21,,2024-11-14T14:03:28Z
http://www.wikidata.org/entity/Q1971276,A Funny Thing Happened on the Way to the Forum,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,2000000,United States dollar,18,,2024-11-25T14:06:55Z
http://www.wikidata.org/entity/Q2005954,Star Wreck: In the Pirkinning,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,13462.33,Euro,11,,2024-11-18T07:27:24Z
http://www.wikidata.org/entity/Q1319302,The Life and Death of Colonel Blimp,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,188812,pound sterling,22,,2024-11-26T13:43:47Z
http://www.wikidata.org/entity/Q1475119,The Return of the Living Dead,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,4000000,Argentine convertible peso,25,,2024-11-13T13:31:13Z
http://www.wikidata.org/entity/Q1550340,The Vampire Lovers,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,165227,pound sterling,17,,2024-11-21T11:45:52Z
http://www.wikidata.org/entity/Q1168873,The Old Dark House,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,250000,United States dollar,22,,2024-10-26T06:05:31Z
http://www.wikidata.org/entity/Q100889636,Decision to Leave,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,10000000,United States dollar,20,,2024-11-14T09:56:29Z
http://www.wikidata.org/entity/Q1697491,The Long Riders,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,10000000,United States dollar,20,,2024-11-22T14:10:55Z
http://www.wikidata.org/entity/Q1758675,Bombshell,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,344000,United States dollar,13,,2024-11-19T12:51:20Z
http://www.wikidata.org/entity/Q1773078,Possession,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,2400000,United States dollar,22,,2024-11-24T10:45:15Z
http://www.wikidata.org/entity/Q1320416,Killer Elite,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,70000000,United States dollar,36,,2024-11-25T14:31:48Z
http://www.wikidata.org/entity/Q1523217,Turbo,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,127000000,United States dollar,46,,2024-11-15T12:46:59Z
http://www.wikidata.org/entity/Q1188857,Freejack,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,30000000,United States dollar,18,,2024-11-25T13:52:15Z
http://www.wikidata.org/entity/Q2412823,Detective Dee and the Mystery of the Phantom Flame,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,13000000,United States dollar,17,,2024-11-12T12:00:02Z
http://www.wikidata.org/entity/Q88563268,Scream,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,24000000,United States dollar,38,,2024-11-19T13:03:56Z
http://www.wikidata.org/entity/Q1212051,The Duellists,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,900000,United States dollar,25,,2024-11-20T12:34:00Z
http://www.wikidata.org/entity/Q1392442,Clear and Present Danger,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,62000000,United States dollar,32,,2024-11-14T11:48:53Z
http://www.wikidata.org/entity/Q1352085,Analyze That,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,60000000,United States dollar,28,,2024-10-30T03:14:42Z
http://www.wikidata.org/entity/Q1322906,Centurion,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,12000000,United States dollar,31,,2024-10-30T12:21:31Z
http://www.wikidata.org/entity/Q1761330,Alice in Wonderland,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,500000,United States dollar,15,,2024-11-16T21:46:24Z
http://www.wikidata.org/entity/Q1251094,Dostana,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,5000000,United States dollar,24,,2024-11-14T13:02:04Z
http://www.wikidata.org/entity/Q1243009,Friday the 13th Part 2,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,1250000,United States dollar,38,,2024-11-22T09:45:01Z
http://www.wikidata.org/entity/Q2558033,Space Chimps,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,37000000,United States dollar,19,,2024-11-18T07:48:33Z
http://www.wikidata.org/entity/Q1147689,The Grey,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,25000000,United States dollar,34,,2024-11-10T14:36:27Z
http://www.wikidata.org/entity/Q2320191,Long Day's Journey into Night,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,500000,United States dollar,20,,2024-11-18T14:17:07Z
http://www.wikidata.org/entity/Q1572700,The Fortune Cookie,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,3705000,United States dollar,27,,2024-11-16T08:15:31Z
http://www.wikidata.org/entity/Q1771352,Creature,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,750000,United States dollar,11,,2024-11-12T12:45:35Z
http://www.wikidata.org/entity/Q104891260,The Gray Man,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,200000000,United States dollar,32,,2024-10-29T16:03:40Z
http://www.wikidata.org/entity/Q2008975,Ride in the Whirlwind,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,75000,United States dollar,15,,2024-11-18T09:57:07Z
http://www.wikidata.org/entity/Q1474376,Phenomena,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,3800000,United States dollar,23,,2024-11-20T17:30:54Z
http://www.wikidata.org/entity/Q2159851,Robin Hood,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,1500000,United States dollar,21,,2024-11-19T13:36:18Z
http://www.wikidata.org/entity/Q1192319,Heartbreaker,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,8700000,Euro,23,,2024-11-14T11:35:24Z
http://www.wikidata.org/entity/Q1754126,The Winter War,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,19000000,Finnish markka,21,,2024-11-15T09:56:51Z
http://www.wikidata.org/entity/Q2906968,Blood Ties,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,25000000,United States dollar,17,,2024-11-21T13:28:04Z
http://www.wikidata.org/entity/Q2640347,Never Back Down 2: The Beatdown,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,3000000,Australian dollar,16,,2024-11-26T13:16:50Z
http://www.wikidata.org/entity/Q2642294,Così fan tutte,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,100000,United States dollar,17,,2024-11-15T12:25:01Z
http://www.wikidata.org/entity/Q1393195,Slacker Uprising,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,2000000,United States dollar,11,,2024-10-16T11:20:31Z
http://www.wikidata.org/entity/Q1428099,Warlock,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,7000000,United States dollar,18,,2024-11-25T13:48:33Z
http://www.wikidata.org/entity/Q1753433,The Patriot,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,25000000,United States dollar,18,,2024-11-25T13:59:17Z
http://www.wikidata.org/entity/Q1321004,You Will Meet a Tall Dark Stranger,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,22000000,United States dollar,34,,2024-11-19T09:14:11Z
http://www.wikidata.org/entity/Q2259762,Images,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,807000,United States dollar,15,,2024-11-18T07:41:07Z
http://www.wikidata.org/entity/Q1212650,Incendies,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,6800000,United States dollar,36,,2024-11-25T14:32:02Z
http://www.wikidata.org/entity/Q2995252,Tsar,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,15000000,United States dollar,22,,2024-10-31T19:26:55Z
http://www.wikidata.org/entity/Q1195998,The Navigator,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,385000,United States dollar,21,,2024-11-12T10:24:11Z
http://www.wikidata.org/entity/Q2043182,The Resident,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,20000000,United States dollar,17,,2024-11-19T13:46:11Z
http://www.wikidata.org/entity/Q1757747,Planet of the Vampires,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,200000,United States dollar,12,,2024-10-18T09:15:57Z
http://www.wikidata.org/entity/Q1528731,Brother 2,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,1500000,United States dollar,27,,2024-10-19T19:06:18Z
http://www.wikidata.org/entity/Q1786295,The Edge,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,12000000,United States dollar,20,,2024-11-05T06:48:25Z
http://www.wikidata.org/entity/Q1199715,The Swarm,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,21000000,United States dollar,18,,2024-11-15T13:17:51Z
http://www.wikidata.org/entity/Q2269586,Boomerang,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,1140000,United States dollar,15,,2024-10-18T09:53:17Z
http://www.wikidata.org/entity/Q3050323,The Body,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,5000000,Euro,20,,2024-11-24T11:02:54Z
http://www.wikidata.org/entity/Q3234794,Eega,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,400000000,Indian rupee,23,,2024-11-10T15:15:58Z
http://www.wikidata.org/entity/Q2369836,Shadowboxing,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,3500000,United States dollar,16,,2024-11-06T12:41:32Z
http://www.wikidata.org/entity/Q2399153,Yolki,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,170000000,Russian ruble,19,,2024-11-28T20:13:55Z
http://www.wikidata.org/entity/Q1199439,The Last Tycoon,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,5500000,United States dollar,26,,2024-11-18T14:43:27Z
http://www.wikidata.org/entity/Q3036326,Guzaarish,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,390000000,Indian rupee,17,,2024-11-18T13:53:10Z
http://www.wikidata.org/entity/Q1199259,Little Shop of Horrors,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,25000000,United States dollar,27,,2024-11-21T09:14:20Z
http://www.wikidata.org/entity/Q104843787,Dog,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,15000000,United States dollar,24,,2024-11-12T12:31:10Z
http://www.wikidata.org/entity/Q2363927,Used Cars,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,8000000,United States dollar,16,,2024-11-18T13:03:36Z
http://www.wikidata.org/entity/Q3005861,Mood Indigo,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,19000000,Euro,20,,2024-11-18T09:14:07Z
http://www.wikidata.org/entity/Q1194374,Deathtrap,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,10000000,United States dollar,18,,2024-11-18T13:01:18Z
http://www.wikidata.org/entity/Q1189317,Tyrannosaur,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,750000,pound sterling,13,,2024-11-15T12:41:02Z
http://www.wikidata.org/entity/Q3624219,The PyraMMMid,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,2200000,United States dollar,13,,2024-11-15T15:00:18Z
http://www.wikidata.org/entity/Q3788751,Fruitvale Station,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,900000,United States dollar,19,,2024-11-18T12:36:26Z
http://www.wikidata.org/entity/Q753107,Cavalcade,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,1180280,United States dollar,45,,2024-11-25T11:15:33Z
http://www.wikidata.org/entity/Q571197,Tango & Cash,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,55000000,United States dollar,37,,2024-10-31T18:45:02Z
http://www.wikidata.org/entity/Q780434,Hearts in Atlantis,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,31000000,United States dollar,25,,2024-10-30T11:39:30Z
http://www.wikidata.org/entity/Q706858,Role Models,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,28000000,United States dollar,24,,2024-11-15T10:25:08Z
http://www.wikidata.org/entity/Q46551,The Prestige,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,40000000,United States dollar,76,,2024-11-18T10:52:21Z
http://www.wikidata.org/entity/Q781870,Cyborg,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,1800000,United States dollar,29,,2024-10-30T10:44:16Z
http://www.wikidata.org/entity/Q640450,Doubt,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,20000000,United States dollar,42,,2024-11-15T10:01:40Z
http://www.wikidata.org/entity/Q727775,Turbulence,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,55000000,United States dollar,13,,2024-11-15T12:47:08Z
http://www.wikidata.org/entity/Q778001,Unthinkable,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,15000000,United States dollar,19,,2024-11-15T12:15:16Z
http://www.wikidata.org/entity/Q617833,We're No Angels,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,20000000,United States dollar,25,,2024-11-16T08:17:16Z
http://www.wikidata.org/entity/Q607363,This Is the End,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,32000000,United States dollar,42,,2024-11-26T13:32:30Z
http://www.wikidata.org/entity/Q44935,"New York, I Love You",Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,14700000,United States dollar,28,,2024-11-26T13:57:32Z
http://www.wikidata.org/entity/Q676039,The Grapes of Wrath,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,800000,United States dollar,46,,2024-11-06T18:40:13Z
http://www.wikidata.org/entity/Q714721,The Muppet Christmas Carol,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,12000000,United States dollar,23,,2024-11-18T12:46:22Z
http://www.wikidata.org/entity/Q658204,Blowup,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,1800000,United States dollar,46,,2024-10-30T09:43:09Z
http://www.wikidata.org/entity/Q700694,The Eagle Has Landed,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,6000000,United States dollar,32,,2024-11-16T08:29:39Z
http://www.wikidata.org/entity/Q645735,The Illusionist,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,17000000,United States dollar,44,,2024-11-19T09:08:49Z
http://www.wikidata.org/entity/Q30931,Die Another Day,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,142000000,United States dollar,62,,2024-11-14T11:28:58Z
http://www.wikidata.org/entity/Q637820,Amour,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,8900000,United States dollar,49,,2024-11-16T09:26:32Z
http://www.wikidata.org/entity/Q666082,The Innocents,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,430000,pound sterling,24,,2024-11-18T09:07:17Z
http://www.wikidata.org/entity/Q624055,Arabian Nights,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,904765,United States dollar,12,,2024-11-11T21:12:52Z
http://www.wikidata.org/entity/Q564661,Zambezia,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,20000000,United States dollar,26,,2024-11-26T13:57:43Z
http://www.wikidata.org/entity/Q640547,Universal Soldier,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,23000000,United States dollar,37,,2024-11-19T11:21:46Z
http://www.wikidata.org/entity/Q728555,Wild Orchids,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,322312.12,United States dollar,12,,2024-11-15T09:36:27Z
http://www.wikidata.org/entity/Q767648,Sheena,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,25000000,United States dollar,20,,2024-11-18T08:32:36Z
http://www.wikidata.org/entity/Q744551,Commando,Entertainment,http://www.wikidata.org/prop/direct/P2130,http://www.wikidata.org/prop/direct/P2130,10000000,United States dollar,47,,2024-11-27T00:30:41Z
